volume,sentiment,Taker Buy Sell Ratio,MVRV Ratio,Open Interest,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Actual_Return,Predicted_Return,Signal
0.6114790334435526,0.5,0.486848544166659,0.20699110442813615,0.22905421228443634,0.44800519128065613,0.5617977528089888,0.5,0.5225930075939588,0.5280898876404494,0.6043177848719449,0.11940683504291814,0.0374385034459199,-0.009486696,Sell
0.4460838113408808,0.5,0.5395758019397703,0.223342716603841,0.28042652912888166,0.41843569948439857,0.595505617977528,1.0,0.45157306965102934,0.5617977528089888,0.689352445192868,0.12549726264264682,-0.0053973318849926,0.020656038,Buy
0.22500210771456766,0.5,0.39798668132506787,0.22048802487847227,0.28782367239017437,0.422692385699105,0.651685393258427,1.0,0.5475746427223485,0.595505617977528,0.6173775360099294,0.16441518718909598,-0.0029795221843003,-0.017707624,Sell
0.08051047824368143,0.5,0.3336319480047112,0.2189870186031154,0.289951021492003,0.42074019163312915,0.651685393258427,1.0,0.425104463833688,0.651685393258427,0.6029395586390609,0.17600621629841007,0.0003525863751039,-0.019231305,Sell
0.179937544125091,0.5,0.5039054405151271,0.21874398455741043,0.2779168265715807,0.42970864344079335,0.6067415730337078,1.0,0.43201712432635814,0.651685393258427,0.524657961624808,0.014994453312246454,-0.03998904972111,0.012045826,Buy
0.28304240253304236,0.5,0.1614775741990191,0.20083123534725947,0.27119743566393395,0.46623099424401926,0.6404494382022472,1.0,0.44154381916478413,0.6067415730337078,0.45164116361744244,0.16329143113828742,0.021461874073229,0.023311067,Buy
0.2275880516656503,0.5,0.6017067716515276,0.20960279935392132,0.28799287515199223,0.38653146365154734,0.550561797752809,0.0,0.3262047029505817,0.6404494382022472,0.50323248677777,0.23044047460342054,0.0126288974578194,0.0018384168,Buy
0.30866823729255893,0.5,0.5251724052847009,0.21492696169066947,0.2779489299646486,0.42713157259900425,0.651685393258427,0.5,0.5018965173351388,0.550561797752809,0.5291455371457487,0.2456521092470216,-0.0066302759628373,0.013942891,Buy
0.18423080269268113,0.5,0.37044109543222614,0.21224239472844716,0.2932932232897748,0.430045503594008,0.651685393258427,1.0,0.47664251638355937,0.651685393258427,0.5995598154079872,0.10226379269728175,0.0230867966419205,0.022332348,Buy
0.25990612173349636,0.5,0.6115117436278443,0.22181042358654338,0.32157762622952524,0.3810672913705836,0.6179775280898876,1.0,0.4215794040185386,0.651685393258427,0.6029897301505236,0.10765656150918733,-0.022165708763542,0.011484083,Buy
0.2087177596704061,1.0,0.23666764450268785,0.20894584916156403,0.2822669277527303,0.4061823871012259,0.6067415730337078,0.5,0.5065422667673732,0.6179775280898876,0.5295446718204534,0.1678701837811478,-0.0145087350630075,0.005425713,Buy
0.12549844562423904,0.5,0.30081372406564055,0.20115663298266087,0.28040890937391005,0.41394461079217654,0.651685393258427,0.0,0.3771626856443778,0.6067415730337078,0.5129146836986785,0.1771995941556694,-0.0267282208632132,0.019042589,Buy
0.2995721187265405,0.5,0.21665797580632606,0.19110832159733918,0.30054868028527193,0.4129328413412256,0.6067415730337078,0.0,0.399054424923091,0.651685393258427,0.4077642806993811,0.039991348453642606,-0.0017932161476221,-0.024202388,Sell
0.1549873356049138,0.5,0.49575189649925555,0.19051722565138643,0.3027667500701757,0.43369751574686255,0.5056179775280898,1.0,0.3641181945375318,0.6067415730337078,0.4507668914772138,0.08784344715141422,-0.0009887650216223,0.016655147,Buy
0.33157914129948507,1.0,0.41971368595745195,0.18947079897567456,0.2637616183400461,0.4148680501531462,0.5168539325842696,0.0,0.43540884323195006,0.5056179775280898,0.4793050787466166,0.10430954423550015,-0.022713347762563,0.018145509,Buy
0.24016717567761345,1.0,0.2682696597587575,0.1809395810862929,0.292635253893732,0.5399590515438398,0.5168539325842696,0.0,0.43770881643306286,0.5168539325842696,0.4877797425260863,0.08669317419368097,-0.0063547061180276,0.009816225,Buy
0.2783996600141577,1.0,0.3193500954532449,0.17805591808619445,0.2675973611186008,0.3976941475831751,0.48314606741573035,1.0,0.37559695345640043,0.5168539325842696,0.4781512703767799,0.07908452629867985,-0.0008362858454886,0.009700338,Buy
0.0927937834268007,1.0,0.5203593684458712,0.17783560727836142,0.2709192748653737,0.42653005631332436,0.47191011235955055,0.0,0.4223672744529412,0.48314606741573035,0.4784731260665387,0.07954844260461674,0.0052012689302649,-0.011717982,Sell
0.09522464580918405,1.0,0.6216294403579425,0.18009008086188819,0.2796711851672524,0.4248283848442029,0.47191011235955055,1.0,0.43814476338807445,0.47191011235955055,0.5373957831652595,0.03698980398375753,0.0093153271701997,0.0021906095,Buy
0.19609397933707004,1.0,0.48530392879891515,0.18337908719303972,0.29431166435452794,0.29667721077458775,0.49438202247191015,1.0,0.45540648847699816,0.47191011235955055,0.5704723612292881,0.031866396414116115,-0.0047030660160206,0.0025525177,Buy
0.15772862737751742,1.0,0.36533426913154443,0.1812780365910738,0.2973367907705806,0.42977055822357696,0.5393258426966292,1.0,0.46716882355721495,0.49438202247191015,0.5623102945754075,0.04783066023655891,0.0137281311980106,0.009883796,Buy
0.21590226459505985,1.0,0.5431085132962843,0.18712311386960576,0.3029479506258099,0.41924604413865146,0.49438202247191015,0.5,0.42708941088823815,0.5393258426966292,0.5803089433499575,0.06621524498672292,-0.0214083910672439,0.00940767,Buy
0.24322764784906328,1.0,0.28433318437326616,0.17810848788264796,0.27967185897749347,0.4880943417233302,0.5056179775280898,1.0,0.4797852904595563,0.49438202247191015,0.5154567859865454,0.12667332638342446,0.0022678697317721,0.021157209,Buy
0.1333055322588069,1.0,0.44188124684145214,0.17905575296793078,0.27450580293729643,0.43012943249525976,0.47191011235955055,0.5,0.379327901590902,0.5056179775280898,0.5301711580749838,0.1292840783135806,0.0081652096568305,0.019939851,Buy
0.04044918787930143,1.0,0.779704803185369,0.18231844181049947,0.28893600394980923,0.425775526179972,0.47191011235955055,0.0,0.447019727210036,0.47191011235955055,0.5184288467960954,0.1120510421617012,-0.0131674634083316,0.019700468,Buy
0.09084366614375158,1.0,0.1257299363127169,0.1767457950789543,0.2846758934930308,0.4297306977585499,0.5168539325842696,1.0,0.46388056977350367,0.47191011235955055,0.5358239398387382,0.07680089368996418,0.0040175365094565,0.0035182694,Buy
0.13526264676554128,1.0,0.5696722421597196,0.1779184488599487,0.2881782684263041,0.43415310855213135,0.48314606741573035,1.0,0.40288919966758874,0.5168539325842696,0.5395171668213251,0.07904276858097296,0.0137741149469825,0.010443239,Buy
0.15573977702745542,1.0,0.5820535470316277,0.18361141297885422,0.3073990784703948,0.4358067745564332,0.49438202247191015,0.5,0.45202212769092304,0.48314606741573035,0.551356541395139,0.09675507737551635,-0.0329328663464402,0.0027515432,Buy
0.23836029644055653,1.0,0.11240888533090576,0.16985363310989984,0.3064329692661105,0.4213594301801327,0.49438202247191015,0.0,0.47991676070915124,0.49438202247191015,0.5096353860392981,0.1803696208913107,0.0056244252065456,-0.006255741,Sell
0.16835996518720964,1.0,0.5267082840988326,0.17185922811051188,0.30111616878924363,0.30363075017475416,0.5056179775280898,0.5,0.3463787472639739,0.49438202247191015,0.5130272345728557,0.182735030897241,0.0086199729421279,0.04792205,Buy
0.13349344703059393,1.0,0.5344400609365474,0.17552280937263134,0.29101006359457005,0.3950366244599257,0.48314606741573035,1.0,0.4566163172209367,0.5056179775280898,0.5021477822295897,0.16924348867358696,0.0056837979910002,-0.0067428267,Sell
0.05347147951059846,1.0,0.5785788478532843,0.17797380901166063,0.2939464864775977,0.42939110556067706,0.47191011235955055,0.5,0.46518076481982684,0.48314606741573035,0.5836605071252898,0.006064790440902702,0.0452320278969957,-0.0025419863,Sell
0.19104379435548363,1.0,0.9379954727106066,0.19643419725566977,0.3425983814596586,0.4312097143436996,0.49438202247191015,0.5,0.4567860675124182,0.47191011235955055,0.6672649218845075,0.16057794699998826,-0.0118941961882969,-0.0076390873,Sell
0.17669856760167374,1.0,0.3721695439720061,0.19110880579691683,0.3325072506164328,0.42305685669001375,0.5168539325842696,1.0,0.569856788648136,0.49438202247191015,0.623963257862456,0.21550568344810325,-0.0015114349614026,0.013240379,Buy
0.13842224312063015,1.0,0.2874129840174069,0.1903017351124258,0.33537923991474716,0.43336713937467697,0.5056179775280898,1.0,0.406529545723784,0.5168539325842696,0.6087754353440555,0.22441604223454187,-0.0173048507772731,0.0028215693,Buy
0.20660415469452764,1.0,0.19432061872345763,0.18290246409723757,0.3128579382702895,0.46419079926505313,0.5056179775280898,0.0,0.43621447225767507,0.5056179775280898,0.47677150712622723,0.054067966235029845,-0.0145508821334431,0.01583923,Buy
0.1734622386764077,1.0,0.31452696953995085,0.17665370404389644,0.31502684418399574,0.44478230695363247,0.5168539325842696,0.5,0.3910601652320146,0.5056179775280898,0.4711637283525692,0.05718813255427719,0.0157618082991051,0.025315516,Buy
0.16665538376789132,1.0,0.45255910653203557,0.18327707006663999,0.3215411415498197,0.3896831050271389,0.49438202247191015,0.5,0.3989339239636489,0.5168539325842696,0.5076243898340211,0.132546559194325,-0.0063501274432747,-0.025502078,Sell
0.06281877750482781,1.0,0.30179609285969455,0.18060513264340153,0.3196697218822202,0.4461628504359929,0.5280898876404494,0.5,0.48559969320083024,0.49438202247191015,0.5307478098588566,0.11225761548855362,0.0017556893575656,-0.026537549,Sell
0.08063902610128515,1.0,0.5717959192252611,0.1813812704241046,0.3055020955749812,0.4311670884873959,0.5168539325842696,1.0,0.4223803651540266,0.5280898876404494,0.5651680038021734,0.07809663607283109,-0.0512021075624299,-0.01687292,Sell
0.320630363438829,1.0,0.0,0.16007927005101028,0.320618135025323,0.39323427802426103,0.5280898876404494,1.0,0.4455553733211073,0.5168539325842696,0.423819408701794,0.20992394185023014,0.0585968337176789,0.02192314,Buy
0.3360297801680792,1.0,0.7613158565706462,0.18331313983133182,0.31023188573170735,0.3840263901216447,0.42696629213483145,0.0,0.29414590944027214,0.5280898876404494,0.5609105808357836,0.4105457795683409,-0.0329004647062064,0.010065441,Buy
0.3004956726259856,1.0,0.2970080593793205,0.17609708559094747,0.2652913263138006,0.35364700385239756,0.5280898876404494,0.0,0.6080675565023604,0.42696629213483145,0.487757769721428,0.44030808437857644,0.0060776649611218,0.03018786,Buy
0.137787977142033,1.0,0.48400719029328654,0.17208726748852674,0.27468200557721467,0.40154127302315207,0.49438202247191015,0.0,0.3464713854638611,0.5280898876404494,0.6086649070909741,0.34215006071641246,-0.0006720556975599,0.046147145,Buy
0.1132102831933838,1.0,0.43842431320727426,0.17139473483489873,0.2752524626586236,0.4270781423174227,0.49438202247191015,1.0,0.4579121564030979,0.49438202247191015,0.48355910728490364,0.15142528233970687,-0.0242367226963778,-0.027142487,Sell
0.27505137451458955,1.0,0.23524830180954437,0.1621442198498498,0.26470073058102495,0.404496599042244,0.48314606741573035,0.0,0.4386143070643063,0.49438202247191015,0.5018466841932433,0.11405306231153182,0.0032253568026763,0.0121833095,Buy
0.11104361477666472,1.0,0.44161618930905355,0.1634282209106442,0.2615926185196793,0.40568567991155846,0.46067415730337075,0.0,0.37124153469970905,0.48314606741573035,0.49582598265865446,0.10601654660729767,-0.0005827888181738,0.020501468,Buy
0.1207655280025341,1.0,0.4470230924658187,0.16452160253001477,0.27074212993246694,0.3996394932065224,0.46067415730337075,0.5,0.44975723920090394,0.46067415730337075,0.496014408736011,0.10616685602031715,0.0008959327741477,-0.03236227,Sell
0.18826747913929173,1.0,0.47312396676088575,0.16352439349983425,0.2829591319296315,0.4602450345100773,0.43820224719101125,0.5,0.4388695263358063,0.46067415730337075,0.5490648538331327,0.007640536180200191,-0.0309476039817886,-0.049119253,Sell
0.2032696302356509,1.0,0.1487481962580861,0.15128890606459292,0.26462685195717817,0.44730074946770454,0.44943820224719094,0.5,0.4430972785563273,0.43820224719101125,0.4769319754738034,0.12969862155485856,0.0187212084774981,-0.006620708,Sell
0.20789286065289758,1.0,0.5234793781693989,0.15800406204957998,0.2782541479098266,0.3929885971300736,0.39325842696629215,0.0,0.35205472941913796,0.44943820224719094,0.5176791877964341,0.1843564622186768,0.029308882557326,0.0073212115,Buy
0.2373417072045421,1.0,0.6888975767030106,0.1695370100399217,0.31396501191340276,0.4097096131987772,0.46067415730337075,0.0,0.49406079280239146,0.39325842696629215,0.5776537350259339,0.23765000340018502,0.0065651579586878,-0.016165063,Sell
0.12416855159854046,1.0,0.6218332323512019,0.17228641939558495,0.30197211233513077,0.41765482014433136,0.46067415730337075,0.0,0.5243315772648485,0.46067415730337075,0.6568363235947584,0.07957525091735192,-0.0067599938133985,-0.034699317,Sell
0.09243673341635353,1.0,0.3814397218924688,0.16953617200219115,0.30235339655597127,0.428866943445743,0.48314606741573035,1.0,0.45930592762659944,0.46067415730337075,0.603050159823597,0.13171365697796664,0.0189443859975617,-0.0051447162,Sell
0.17134524805950996,1.0,0.5900457024106855,0.17754471817439824,0.3246300683679856,0.4259073413562779,0.46067415730337075,1.0,0.4212085330353873,0.48314606741573035,0.5811726007113928,0.0907841305760803,0.0544980151704344,0.015379027,Buy
0.3493327903607194,1.0,0.7840281909211115,0.200096484215072,0.4177692924969719,0.3979485331835129,0.48314606741573035,1.0,0.49469887049119965,0.46067415730337075,0.6823501071170368,0.22692515984648234,0.0600164012074682,-0.019744579,Sell
0.5311302816427274,1.0,0.6899060089394315,0.2255246657813967,0.4171557956355093,0.4219804056069509,0.595505617977528,1.0,0.5963487926021048,0.48314606741573035,0.8233028799743545,0.1625304676988156,-0.0037847841672641,-0.008980769,Sell
0.25123004461416387,1.0,0.35011150072241026,0.22528512666341252,0.4235696200936707,0.38793741994111486,0.6629213483146068,1.0,0.6121261836559101,0.595505617977528,0.7753257533493414,0.2618223959746363,0.0267246861924685,-0.00034210924,Hold
0.31991895729928665,1.0,0.5740360227479382,0.23589117698916742,0.4382815359041907,0.4200546761111039,0.6629213483146068,1.0,0.4297148328373757,0.6629213483146068,0.7167013288098093,0.23566902544055626,-0.0048641493932853,-0.009405351,Sell
0.11113007229335925,1.0,0.33269359097027795,0.23255267987426134,0.4315050914164573,0.4251870644188763,0.6292134831460674,0.5,0.5169432074888742,0.6629213483146068,0.5797503372381919,0.12940316230496318,-0.0021687710079215,0.002892512,Buy
0.12207573375183059,1.0,0.4146106613370031,0.24127417888613104,0.43175968250494245,0.42670106247214884,0.651685393258427,1.0,0.42662886401487393,0.6292134831460674,0.5831614458449396,0.12618934514423635,-0.0064974719285574,0.0065923417,Buy
0.1785940921075817,1.0,0.31638573529156355,0.22788965481467974,0.431745997832225,0.44874852758390665,0.550561797752809,1.0,0.4343351097429668,0.651685393258427,0.5130355382394218,0.009663867072517833,0.0139821084530455,-0.000132001,Hold
0.1741021293080696,1.0,0.4844904788929063,0.23505100691816286,0.44839817059339215,0.4357036773985617,0.595505617977528,1.0,0.4219590985829086,0.550561797752809,0.5528165461928192,0.07510953884117955,-0.020105464879804,0.00028829742,Hold
0.17936900128691532,1.0,0.22992459696249368,0.2326185620552569,0.42374515536990087,0.4467107642545254,0.6292134831460674,1.0,0.480511426406655,0.595505617977528,0.5149554616532201,0.12350663465443952,0.0124258721558689,0.014773418,Buy
0.16215782766845044,1.0,0.5370016623212361,0.23050493778348916,0.442186201211501,0.40716611165915734,0.5393258426966292,1.0,0.3830530443836546,0.6292134831460674,0.5548991845750627,0.139383206449699,0.0006668878675686,0.011275542,Buy
0.37479104310598,1.0,0.39079971450843587,0.23157730327888346,0.37621458167417365,0.46509215597054365,0.5617977528089888,0.0,0.4760620550745474,0.5393258426966292,0.5267931860086033,0.11828797959736452,0.003722890854295,0.032772437,Buy
0.03945628482437293,1.0,0.4103299328400283,0.2319151131842275,0.3939256511494583,0.3147347213247237,0.595505617977528,0.5,0.4424424256635197,0.5617977528089888,0.5770904925987881,0.03943321721761148,0.0012788811262005,0.036958158,Buy
0.08740465661264857,1.0,0.39683685582767403,0.24518565791663613,0.3886592567501189,0.42898139708995686,0.6404494382022472,1.0,0.4511797183899807,0.595505617977528,0.5535612305870183,0.00533743824747341,0.0175188728860897,0.015881352,Buy
0.1562954829959484,1.0,0.6343309636802452,0.24471144650719187,0.44654981400172755,0.434846235750707,0.6292134831460674,1.0,0.4441921504741671,0.6404494382022472,0.5891326928644932,0.059620143655836254,-0.0126135670487014,-0.021763496,Sell
0.12172692065811283,1.0,0.2819347628016553,0.23288307159376817,0.424812240982009,0.43120249334979055,0.651685393258427,1.0,0.49062324445469463,0.6292134831460674,0.5546494141643683,0.10771176058350401,-0.0087039644168147,-0.015985224,Sell
0.11877291676915841,1.0,0.1940512477461791,0.22864360942627074,0.41939849809934593,0.4342758503076075,0.6179775280898876,1.0,0.40447282201849305,0.651685393258427,0.5335774506381161,0.11762594333465652,-0.0201388068904895,0.011652158,Buy
0.33096429286544904,1.0,0.27919890555474813,0.22003812277090115,0.3760475059524563,0.4091616215659524,0.5617977528089888,0.0,0.41565060646023144,0.6179775280898876,0.4540889669872226,0.0372329584163484,0.0151802211927267,0.0309469,Buy
0.1401254355462567,1.0,0.4217778521055,0.21851840342340526,0.3799826797605955,0.4070031652226881,0.550561797752809,1.0,0.38295771760920005,0.5617977528089888,0.51275657729494,0.1300656119660461,-0.00193221423178,0.031717416,Buy
0.04105591535344443,1.0,0.4437061264625273,0.225868407131567,0.37298367089073325,0.43813702741897215,0.5842696629213484,1.0,0.48393690137227685,0.550561797752809,0.5270505050426032,0.1273349197120515,-0.0040139679477225,0.024494145,Buy
0.052781873753953275,0.5,0.2517746809924213,0.2039138174661577,0.37335308695269476,0.4321695656529957,0.550561797752809,1.0,0.4350114395137666,0.5842696629213484,0.5610870947709112,0.07312393606149954,0.0082626261286065,-0.006407122,Sell
0.1855695084426025,0.5,0.4699870322493971,0.22679055591568073,0.39658210950263717,0.4227183933920718,0.5617977528089888,1.0,0.4290595828959589,0.550561797752809,0.5464853151227714,0.04299631704207069,0.006957946369531,0.013410837,Buy
0.12076765752743801,1.0,0.4743235065382496,0.22796758611593462,0.37471933357424525,0.4097872952026911,0.5730337078651686,1.0,0.4641590892101609,0.5617977528089888,0.5652508203212789,0.044311484191168087,-0.0078246494426366,-0.012038319,Sell
0.18355032667063811,1.0,0.3975793166662549,0.21025017418924616,0.3933203240521991,0.4572509412182569,0.651685393258427,1.0,0.4604289328527085,0.5730337078651686,0.5572071677249331,0.06098022709953186,0.03532561271564,-0.0034818118,Sell
0.3184012858583969,1.0,0.665991064223721,0.22567425551630113,0.4177170179054597,0.4125796321835188,0.5730337078651686,1.0,0.4181646198173926,0.651685393258427,0.6143321892246824,0.15977284149740692,-0.0365247426188788,0.003751046,Buy
0.24010242050305738,0.5,0.09188482005532483,0.22410203155306416,0.3540986933739674,0.37036989972968143,0.6067415730337078,0.0,0.541533763544656,0.5730337078651686,0.5225481750937386,0.26802733944476753,-0.0005578791349901,0.026410673,Buy
0.027563108703188274,0.5,0.18290830365555255,0.22237709849225903,0.38557366616071354,0.4166815227562758,0.5617977528089888,0.5,0.3361093612176129,0.6067415730337078,0.5378869999024143,0.2661922175468825,-0.001968529944115,0.029890109,Buy
0.058509881187405584,0.5,0.2858169728572819,0.22094002518421327,0.38879958673722437,0.4270632323463911,0.5730337078651686,1.0,0.43894074458874804,0.5617977528089888,0.4591658767033228,0.14792558908683068,-0.0030016414709698,-0.009842422,Sell
0.14326660820142886,0.5,0.20053292977035442,0.22230305941068604,0.39475768547639545,0.4283876597503622,0.5393258426966292,1.0,0.43490761075096135,0.5730337078651686,0.5299270200698905,0.0023706210319534345,-0.0093108633377702,-0.0453165,Sell
0.13992376172445356,0.5,0.24140037084659527,0.21707297767264497,0.4092874878997622,0.40652386075596775,0.5617977528089888,1.0,0.4319538839815773,0.5393258426966292,0.5114510691927486,0.023263200575592627,0.001671938242153,-0.026453912,Sell
0.1205258437288525,0.5,0.4059673585541912,0.21892414094257603,0.3985755818430097,0.40674932152225063,0.49438202247191015,1.0,0.4139154466613722,0.5617977528089888,0.5191354325848272,0.03495009176140167,-0.0034955093575955,-0.010904028,Sell
0.1761875687167739,0.5,0.3381905647048713,0.21350623322221304,0.40836359068786177,0.42432037322071176,0.5617977528089888,0.5,0.4453159239440269,0.49438202247191015,0.51809296768352,0.03482024511988168,0.0033701453459098,0.0063630072,Buy
0.082069092401169,0.5,0.2973270349727164,0.21801857909784048,0.39450006168288665,0.4231236517025069,0.49438202247191015,0.5,0.4305418865743792,0.5617977528089888,0.5448602607671594,0.020232196580218943,-0.003609733903397,0.008149692,Buy
0.043365826792843974,0.5,0.35923758034019526,0.2171923763223452,0.3882229264281164,0.41934888085616523,0.5168539325842696,1.0,0.4501711981830004,0.49438202247191015,0.5337116155908828,0.023435755192617168,0.009646280658754,0.011867394,Buy
0.08384515897056938,0.5,0.7559987681093854,0.2223838431440683,0.37710254402991905,0.4270201920118254,0.5393258426966292,0.5,0.43021531186304884,0.5168539325842696,0.561451533903847,0.043461623306628484,-0.0301621506577809,0.007845911,Buy
0.18809113666070199,0.5,0.15941092233697285,0.20775560589975836,0.42381885624013327,0.4197721437744367,0.550561797752809,0.0,0.4681150390946022,0.5393258426966292,0.4906709818762091,0.1471687472894247,0.0018001769316755,0.012760245,Buy
0.0697734594635755,0.5,0.5774083689969318,0.20853453093187638,0.41040891358637144,0.41665195704960784,0.49438202247191015,1.0,0.35430038678421094,0.550561797752809,0.5020903155026505,0.1533703349020113,0.0040970280288743,0.020861328,Buy
0.13053333077312582,0.5,0.49809354874969447,0.2105730980614207,0.4077249802619183,0.4277067760137357,0.5056179775280898,0.5,0.4456825659185546,0.49438202247191015,0.49037685679882437,0.13865335960193015,-0.0043052904281428,0.0012597833,Buy
0.08317962047832109,0.5,0.4768441667511989,0.20897473663252072,0.4127475866971727,0.4646072527229244,0.5056179775280898,0.0,0.4522493986319009,0.5056179775280898,0.5449559658629285,0.026061711481638133,0.0030880152825945,-0.02387226,Sell
0.08214612805166088,0.5,0.5690778275225195,0.21189706421043228,0.4188092634017323,0.4447243342850273,0.5168539325842696,1.0,0.428226674747542,0.5056179775280898,0.5476743573918109,0.027924415602551912,0.0013378885252166,-0.010683329,Sell
0.015359395695317045,0.5,0.480895186031018,0.21264874370477696,0.4197545467717736,0.43324062165770955,0.5168539325842696,1.0,0.44936457169708804,0.5168539325842696,0.5418503178697734,0.022420243148246005,-0.0023177261742861,0.029377747,Buy
