volume,sentiment,Taker Buy Sell Ratio,Gas Price (Mean),Open Interest,Estimated Leverage Ratio,Funding Rates,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Datetime,Actual_Return,Predicted_Return,Signal
90381508,1,1.01643601,59.904298984,5624833607.909813,0.24521149,0.01870577,83279.01311382337,74,1,-0.0186827490845543,73.0,0.0013916090192602187,0.017386239721891822,2023-12-20,0.0116442914515202,0.01650365684931471,Buy
109533097,1,1.00066014,37.78044226,6392656358.84037,0.26028428,0.03837712,-98467.02347386,74,1,0.0116442914515202,74.0,0.016418705993302918,0.03771599236876953,2023-12-22,0.0562945756129429,0.015344584182206508,Buy
50061639,1,0.93583725,25.841520736,6130881705.431094,0.25181069,0.019369,-7981.4874728732975,70,1,0.0562945756129429,74.0,0.02019804574341882,0.03267055759875458,2023-12-23,-0.0073447298342066,-0.008996917054178625,Sell
59453354,1,0.9271197,25.76194357,5913189209.773235,0.24815785,0.02313027,-18964.10875255626,71,1,-0.0073447298342066,70.0,0.009878122766826416,0.0406409894183349,2023-12-24,-0.019315477478257,-0.013063141924475363,Sell
42672738,1,0.96738344,26.045896236,5965525999.360795,0.24928663,0.03470038,16241.203395256074,73,1,-0.019315477478257,71.0,-0.007871937362731082,0.011189255455655323,2023-12-25,0.0030443952242704,-0.002270154183775679,Sell
74837009,1,0.87838711,22.207584805,5806586180.594819,0.24702699,0.05427239,6057.75426650513,71,0,0.0030443952242704,73.0,-0.011379635950446812,0.012512530938582544,2023-12-26,-0.0178678255973538,-0.01991863200408303,Sell
91737338,1,1.04680314,31.475090098,6630556695.9453125,0.26501804,0.03167604,-47897.47964694386,73,1,-0.0178678255973538,71.0,0.01731700870810485,0.04408922318771443,2023-12-27,0.066774456497398,0.042250836295400745,Buy
118750261,1,0.9572367,34.067777487,6232182288.143698,0.25314176,0.05132913,-16063.915077001671,73,0,0.066774456497398,73.0,0.011384422996414852,0.04799444581869605,2023-12-28,-0.0147533619107996,-0.00870899323125233,Sell
113540828,1,0.93653152,28.027641089,5801055619.938922,0.23985523,0.03204889,-46804.95066555136,65,0,-0.0147533619107996,73.0,0.010848952134769186,0.04849039283047211,2023-12-29,-0.0194742381822908,-0.00935892832556735,Sell
45375625,1,0.97921818,22.897728249,5679150190.610889,0.23559407,0.03396314,-13635.465894876455,68,1,-0.0194742381822908,65.0,-0.012543494399975645,0.008260432755121432,2023-12-30,-0.0034028831068365,-0.0028151490092744613,Sell
35316233,0,0.97013363,17.377901165,5614210231.975149,0.23473503,0.03297219,-43755.18834533799,67,1,-0.0034028831068365,68.0,-0.009070583744029378,0.00902186551078707,2023-12-31,-0.0043346299429608,-0.002472115529721847,Sell
37104016,1,1.04271363,14.906085174,5820719390.940065,0.23568051,0.03502752,37674.69190288155,65,-1,-0.0043346299429608,67.0,0.00797317756712622,0.020516121640340536,2024-01-01,0.031657045751176,0.02099716012719444,Buy
94410193,1,0.98220945,22.28459059,5889237296.527305,0.23778265,0.05391359,7367.692442021216,71,1,0.031657045751176,65.0,0.009308420071640922,0.01951129072002665,2024-01-02,0.0006028444067076,0.0036136872669549,Buy
182755445,0,0.9056901,39.988832546,5143029396.747763,0.22164371,0.01120561,-16819.681957323104,70,-1,0.0006028444067076,71.0,-0.009920577093421543,0.04771771129930773,2024-01-03,-0.0620216214381482,-0.035437827484314725,Sell
70420051,0,0.99375623,26.099893223,5222507764.828817,0.21937972,0.00885342,-7114.280734133441,68,-1,-0.0620216214381482,70.0,-0.011602592666480746,0.045559465245566,2024-01-04,0.0266109990319984,0.005405908381313534,Buy
72634682,0,0.9893486,22.821996688,5217385656.951999,0.21786706,0.01052831,55738.29272724397,72,1,0.0266109990319984,68.0,-0.011812353044016491,0.045476545827981545,2024-01-05,-2.6436725899636748e-05,-0.01059823984221784,Sell
24516458,0,0.95860917,20.329524156,5137158534.06769,0.21749526,0.01132977,-9855.30455967522,70,1,-2.6436725899636748e-05,72.0,0.004697626359774274,0.019974797094983055,2024-01-06,-0.0124916832267759,-0.0042058566605432815,Sell
32211420,0,0.95934458,32.535045832,5192311503.896391,0.22220142,0.00941502,-23508.49238965113,71,0,-0.0124916832267759,70.0,-0.007031345332050992,0.006374548344302835,2024-01-07,-0.0085759160434774,-0.007383174563036434,Sell
94703181,0,1.01852558,27.437921443,5390509294.137495,0.21953974,0.01129482,4436.456788967596,71,0,-0.0085759160434774,71.0,0.009530569153900553,0.034807614007063545,2024-01-08,0.049659306731955,0.020521948809534445,Buy
134200474,0,0.98262636,24.802785501,5531125152.699889,0.22323875,0.01422672,40881.77652166993,76,0,0.049659306731955,71.0,0.015579600281687452,0.03035955294722666,2024-01-09,0.0056554101565848,0.0007977342607710796,Hold
220815546,0,1.00943773,41.561765444,6404029902.2571535,0.2345058,0.02184759,-4446.056083678734,73,-1,0.0056554101565848,76.0,0.05254369899146916,0.04839499525723203,2024-01-10,0.1023163800858677,0.04015913384210596,Buy
136543471,0,0.98476128,35.400353754,6571412106.242429,0.23679826,0.02565696,55181.58734253538,76,1,0.1023163800858677,73.0,0.040308349298619685,0.053824358390100246,2024-01-11,0.0129532576534066,0.004715805136029115,Buy
210981458,0,0.98173506,27.776006348,6362573856.82951,0.23835119,0.0166852,-30945.04795439588,71,0,0.0129532576534066,76.0,0.02607852350707982,0.07059632599326002,2024-01-12,-0.0370340672180348,0.005154078744457035,Buy
104233627,0,0.98470041,19.986845329,6477447101.2756,0.23742504,0.01092299,7951.477437674126,64,1,-0.0370340672180348,71.0,-0.0006569780899058469,0.03183442117794921,2024-01-13,0.0221098752949107,0.0028171079836976165,Buy
57768697,0,0.93254461,38.786781856,6323117719.161476,0.24122122,0.01706342,18212.74293960107,60,-1,0.0221098752949107,64.0,-0.018513879730737214,0.03522679743370751,2024-01-14,-0.0406174472690875,-0.032254247402908935,Sell
55922013,0,0.97588227,26.164485426,6381918615.469291,0.24081294,0.02113976,-48106.41241589177,52,-1,-0.0406174472690875,60.0,-0.0009960076408721149,0.034471030716497174,2024-01-15,0.0155195490515605,-0.0015736797545768677,Sell
67037471,0,0.9785097,36.888126668,6710065935.392392,0.24651497,0.01403908,-21108.64199339028,64,-1,0.0155195490515605,52.0,0.0015992988471835179,0.037260694433209327,2024-01-16,0.0298957947590776,-0.006420574498051867,Sell
66387849,0,0.97509669,40.102180616,6440902833.50176,0.24323042,0.00946701,-43562.79638805799,60,0,0.0298957947590776,64.0,0.007680406668277751,0.027002318635145055,2024-01-17,-0.0223741238058048,-0.005309681730750513,Sell
69253082,0,0.91914743,37.668315197,6504934211.693948,0.25341008,0.01778937,-90381.01832073682,63,1,-0.0223741238058048,60.0,-0.005224327404829349,0.030417684867758636,2024-01-18,-0.0231946531677608,-0.01905977647890347,Sell
69001236,0,0.98015783,33.271450114,6469511228.275009,0.25025925,0.0206634,-31741.39599861309,51,0,-0.0231946531677608,63.0,-0.012416256831900584,0.017962816570554124,2024-01-19,0.0083200064778639,-0.006318837936658948,Sell
22302199,0,0.94665014,19.308792981,6454144177.932408,0.25102251,0.01251513,19088.499157788057,52,1,0.0083200064778639,51.0,-0.007606947410986849,0.015760068531457394,2024-01-20,-0.0079461955430636,-0.012092917057027091,Sell
14299511,0,0.95113631,16.362395893,6402654578.870599,0.25001443,0.00947758,13925.360353851458,56,-1,-0.0079461955430636,52.0,-0.0019287872157233816,0.008920526813741378,2024-01-21,-0.0061601725819704,-0.007045239120590154,Sell
116553367,0,0.91379373,21.817992413,6128450206.156525,0.25426383,0.01369593,-5855.399137041182,55,1,-0.0061601725819704,56.0,-0.024141555706782152,0.029611396553725085,2024-01-22,-0.0583182989953124,-0.033922259085283776,Sell
122396610,0,0.93704096,18.590570686,5662805388.731163,0.24362863,0.01341984,-48633.60697393189,50,-1,-0.0583182989953124,55.0,-0.031725104412139084,0.026094262414455244,2024-01-23,-0.0306968416591344,-0.03231461873390239,Sell
55553088,0,0.97421139,15.447411952,5623863412.348732,0.24384048,0.01199135,-50395.00592670357,48,0,-0.0306968416591344,50.0,-0.03076928595333658,0.027512862427543288,2024-01-24,-0.0032927172055629,-0.016891126952008704,Sell
50503379,0,1.00224507,28.88367005,5659116508.582499,0.24489194,0.01357818,101938.78131075378,52,0,-0.0032927172055629,48.0,-0.013775468230817914,0.014793187726234508,2024-01-25,-0.0073368458277564,-0.0014000222307385063,Sell
54140232,0,1.02330679,22.573714573,5865508856.356299,0.24882687,0.01102754,-23276.21860404988,49,-1,-0.0073368458277564,52.0,0.003914024668640786,0.016112148674082463,2024-01-26,0.0223716370392417,0.00816392933773859,Buy
15989138,0,0.94025436,15.310918127,5797515684.59445,0.24662831,0.00825456,-31029.10970507702,55,1,0.0223716370392417,49.0,0.005026299817703396,0.015468198448437595,2024-01-27,4.410824162492944e-05,-0.010561403315780305,Sell
29592096,0,0.9795766,14.594281982,5580482743.746951,0.24001539,0.01070193,-65541.6455028191,54,-1,4.410824162492944e-05,55.0,0.005870856542514062,0.014494166345135406,2024-01-28,-0.0048031756533244,-0.0030833359247579187,Sell
42167132,0,1.0200858,16.805633146,5825830956.900265,0.24347926,0.01453366,25874.69630371465,55,0,-0.0048031756533244,54.0,0.007389753209437196,0.017093593559844467,2024-01-29,0.0269283270400111,0.011355592999523396,Buy
53221946,0,1.0061315,31.884774469,5909533600.404208,0.24309354,0.01204349,39920.21193517349,61,0,0.0269283270400111,55.0,0.011020380296966286,0.015865919675478127,2024-01-30,0.0109359895042122,0.0063322184653015826,Buy
45947907,0,0.97775864,31.392970368,5747552046.319641,0.24344582,0.01363599,-49195.37839680712,63,1,0.0109359895042122,61.0,0.0069436471248433195,0.022251110389130427,2024-02-01,-0.0170333751696933,-0.00246220397904407,Sell
31989727,0,0.95745824,24.500437327,5666288567.94696,0.24122714,0.01037148,-56655.95667427522,63,1,-0.0170333751696933,63.0,-0.0013448214650809474,0.014292685995923732,2024-02-02,0.0020629212702383,-0.005481539404539307,Sell
17270148,0,0.94805378,22.511514075,5707297262.87805,0.24474708,0.01159898,-16796.661909022194,60,-1,0.0020629212702383,63.0,-0.006788782606404749,0.00962404481496626,2024-02-03,-0.0053958939197592,-0.010686407967639871,Sell
22880258,0,0.98673877,18.512427976,5594866835.195861,0.24168251,0.0103999,-50945.96959615953,60,-1,-0.0053958939197592,60.0,-0.002100157978334114,0.0038042994518017953,2024-02-04,-0.0029675012854814,-0.0007382554339353016,Hold
33105282,0,1.00948756,22.34163636,5666466956.312102,0.24452966,0.01380709,-86792.34855778224,60,1,-0.0029675012854814,60.0,-0.001115340777714781,0.005448110243882121,2024-02-05,0.0050173728720963,0.007089581216799039,Buy
52098535,0,1.02033454,37.660659816,6291863015.926902,0.26346042,0.01647401,-16004.99517374544,64,1,0.0050173728720963,60.0,0.01109701275326812,0.017896361548935275,2024-02-06,0.0312411666731895,0.015909928923562203,Buy
51020844,0,1.06168016,43.071499865,6239987207.894876,0.25903957,0.00825481,-104805.26483127147,62,1,0.0312411666731895,64.0,0.01948274807692092,0.013319817975146208,2024-02-07,0.022189704685477,0.02641864722308086,Buy
51245892,0,0.99535916,60.785647336,6088054042.249326,0.25409514,0.01982088,-65517.322699407465,66,1,0.022189704685477,62.0,0.01725198231905442,0.017004502037262906,2024-02-08,-0.0016749244015032,0.004692106321141221,Buy
92475162,0,1.04997761,71.415240828,6121483606.285796,0.24665649,0.02130691,62303.60120050283,72,1,-0.0016749244015032,66.0,0.01598177526520692,0.015514054450130805,2024-02-09,0.027430545511647,0.02906359074947783,Buy
30662404,0,0.96938625,38.670181399,6159089909.733319,0.24707101,0.00759911,-7334.378684593074,74,1,0.027430545511647,72.0,0.010466173877803053,0.0151403457393078,2024-02-10,0.0056429005232654,-0.0025780173292896677,Sell
42361329,0,0.99494457,30.469736562,6187423255.211681,0.24767427,0.01706432,8982.415684896987,71,1,0.0056429005232654,74.0,0.011929692236380152,0.013503687140492117,2024-02-11,0.0027156306742281,0.006112030007251917,Buy
89608310,0,1.05520866,43.865510119,6789912810.542969,0.25564078,0.01996653,4252.346020875033,70,1,0.0027156306742281,71.0,0.023323604323292783,0.03319125401054836,2024-02-12,0.0616122817723849,0.039288153626454866,Buy
112574048,0,0.94671823,34.487521504,6842964058.55409,0.25950153,0.03289175,-10039.916218034574,79,1,0.0616122817723849,70.0,0.019013021211289585,0.03722962735128287,2024-02-13,-0.0072888488127442,-0.0062412590988644235,Sell
108947754,0,1.04025179,30.055114476,7089660194.685327,0.25572289,0.02096637,-896.517736902344,74,1,-0.0072888488127442,79.0,0.03536237157999175,0.03726383878766612,2024-02-14,0.0517636817803346,0.04424963501835715,Buy
154870046,0,0.9964867,39.172512561,7255220693.880967,0.25719417,0.03188017,-3789.678027928341,72,1,0.0517636817803346,74.0,0.02063645002428295,0.029656190301100498,2024-02-15,0.0174345171052585,0.01704190112971801,Buy
101688460,0,0.95434349,30.843412373,7058186035.022388,0.25360995,0.02597005,-69251.21783808642,72,0,0.0174345171052585,72.0,0.020532543389745587,0.029803135479392215,2024-02-16,-0.0076005687163563,-0.002976801649113591,Sell
74804574,0,0.94562943,22.606061106,7033314219.837492,0.25458843,0.01722179,-940.2837327740272,76,1,-0.0076005687163563,72.0,0.001194300499640917,0.014080617132711377,2024-02-17,-0.0062510468899794,-0.00664278366051995,Sell
86328681,0,1.01746324,25.482158308,7357548133.287851,0.25799919,0.02245409,-25335.853967792587,72,0,-0.0062510468899794,76.0,0.00681352483684725,0.023806786563266544,2024-02-18,0.0342921901168775,0.018772803850857146,Buy
122739471,0,1.00995547,37.551815368,7590721559.4498625,0.26219301,0.0337421,-24300.17418170161,75,0,0.0342921901168775,72.0,0.01661239471867365,0.02076273483370823,2024-02-19,0.0217960409291229,0.019876388947680998,Buy
193179510,0,0.98777012,41.425451234,7864243433.607326,0.26498363,0.02534171,-11843.163009247744,72,1,0.0217960409291229,75.0,0.02656205006470445,0.006754849383863961,2024-02-20,0.023597919148113,0.01612444676271349,Buy
181658359,0,0.94453289,43.659442265,7821182475.717273,0.26779475,0.0229937,-25562.46951586264,78,1,0.023597919148113,72.0,0.010113213512815482,0.02181433545187074,2024-02-21,-0.0150543195387894,-0.010059371362499524,Sell
151393410,0,0.99649494,51.383326353,7697069439.319613,0.26429387,0.02974095,-35391.608616082,74,1,-0.0150543195387894,78.0,0.0028893789340626494,0.019473883825979067,2024-02-22,0.0001245371928644,0.01376731654032163,Buy
104005028,0,0.95492248,44.86952626,7227768697.668259,0.25367483,0.01297464,-54024.76723217277,76,1,0.0001245371928644,74.0,-0.010448817365862784,0.009182095049282038,2024-02-23,-0.0164166697516633,-0.015539452949684111,Sell
