volume,sentiment,Taker Buy Sell Ratio,MVRV Ratio,Open Interest,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Actual_Return,Predicted_Return,Signal
-0.19979147499173122,-1.3021438696682595,-0.6318727180263443,-0.7877482076442395,-0.7538577302594449,0.061104750794756066,0.6015660006570815,1.2786714550764107,0.5883198746068898,0.41538602267860986,-0.02115559180723325,-0.4763935234246996,-0.0119737799183096,-0.024447832297266298,Sell
1.1803330424393834,-1.3021438696682595,-1.4463832390879936,-0.8686429168026117,-1.0108717969260201,-0.003945853538832611,0.4634532935190481,-0.010626078574042193,-0.3787642632456936,0.5991791899253853,-0.7666853293816756,0.4056858683497247,-0.0506405760610562,-0.10558054058542951,Sell
0.023830544978457317,-1.3021438696682595,-0.048064009710343386,-0.8794821338918822,-1.006144100391177,0.7446436499320017,0.1411903101969701,1.2786714550764107,-1.5151073783819071,0.46133431449030377,-1.2668200477935523,-0.1965541542563514,-0.0080207769324659,0.06737313867660169,Buy
-0.968194729399516,-1.3021438696682595,1.5156227719084736,-0.8636876996309895,-0.9961290043570679,0.31570909826934845,0.18722787924298126,-0.010626078574042193,-0.2625930730986398,0.1396962718084467,-0.8740675823128794,0.19171898204621082,0.0107638792521256,0.020263979363962098,Buy
-0.6218581379781778,-1.3021438696682595,0.016398890826927866,-0.868528990578664,-1.0295246625687544,-0.039678372755822894,0.2332654482889924,-1.2999236122244948,0.2894520109253607,0.18564456362014056,-0.06273927263787192,-0.8693474484005069,-0.0036702621811974,0.04527078441566909,Buy
0.3071480468783024,-1.3021438696682595,0.07696862418270205,-0.8692864071654374,-1.025361055021586,0.05988211992526346,0.1411903101969701,-0.010626078574042193,-0.13473977316006008,0.23159285543183442,0.07191766290625798,-0.981905880196086,-0.0002250690135086,0.0251766927729469,Buy
0.6521330787621753,-1.3021438696682595,0.5027273180187465,-0.8388133467035764,-0.8993594564292832,0.42947031254956314,0.2332654482889924,-0.010626078574042193,-0.033492141420292075,0.1396962718084467,0.2202466385568544,-0.7425998029397506,0.0193511040052927,0.03815328587722874,Buy
1.5458334234857964,-1.3021438696682595,2.903389362837584,-0.6912265328717747,-0.610718234253651,0.5378805944069828,0.37137815542702585,1.2786714550764107,0.5418141070857169,0.23159285543183442,1.9537133581009887,1.1619963423150628,0.0966855061881968,0.181155842656458,Buy
2.079108894607045,-1.3021438696682595,-0.3101143500059885,-0.7484670730989978,-0.7572404909938992,0.7589275808286703,0.7857162768411261,-1.2999236122244948,2.8145241386925868,0.369437730866916,1.3854381252645056,1.851529913165098,-0.0331242859373843,-0.637142681690583,Sell
1.9337254994170723,-1.3021438696682595,0.5452252567028876,-0.6760387284569942,-0.6749175853371282,0.03754785021513362,0.739678707795115,-0.010626078574042193,-1.000337144735413,0.7829723571721607,1.825689254097049,1.8535348265467126,0.0448386082136815,-0.20636534623952593,Sell
-0.682120803305897,-1.3021438696682595,0.08970134644510268,-0.6733942109735123,-0.5795421789083619,0.010089384200665047,0.6936411387491038,1.2786714550764107,1.2908430626342071,0.7370240653604669,0.19454887759154252,0.5632094539938965,0.0022537273966194,0.09521732359071858,Buy
0.4334017530013026,-1.3021438696682595,-0.9445149230091882,-0.6990438371759604,-0.6415372133056426,-0.14720753243533707,0.6936411387491038,-0.010626078574042193,0.03935493967933256,0.691075773548773,0.5065993995419854,0.16035754850092684,-0.0150587127438922,-0.014976836593860315,Sell
0.8404974678233694,-1.3021438696682595,0.46891648571214706,-0.6604475315032893,-0.5156241122028078,0.20999137750792252,0.6015660006570815,-1.2999236122244948,-0.46942453321135214,0.691075773548773,0.1478016756376674,-0.3899588708286399,0.024066694414796,0.17986293956321053,Buy
1.1684448298308925,-1.3021438696682595,-0.624211216474931,-0.686084027787898,-0.5401494755386858,-0.20498796463330315,0.6936411387491038,-1.2999236122244948,0.6803962817210111,0.5991791899253853,-0.1736863939722589,-0.22476610225332921,-0.016358214721186,-0.02745277970846341,Sell
1.1728899932654813,-1.3021438696682595,-1.4108227267441722,-0.7046504641240103,-0.6020689444396387,-0.3822043844093616,0.6476035697030926,-1.2999236122244948,-0.5076144085646715,0.691075773548773,-0.10585666589254976,-0.27317885317730983,-0.0111318392694961,-0.043694180524894016,Sell
1.2556797428617819,-1.3021438696682595,-0.6361001946618952,-0.7219198718920822,-0.6385382194114586,-0.04533694375759028,0.5094908625650593,-1.2999236122244948,-0.3540212393835522,0.6451274817370792,-0.6948603912659249,-1.1859048871271607,-0.0100325592748424,0.0610409611266827,Buy
1.1774946605868217,-1.3021438696682595,-1.5282924231222925,-0.7744456106538058,-0.7518654424525522,0.3238604017107965,0.37137815542702585,-1.2999236122244948,-0.3217155047961772,0.5072826063019976,-0.9560054775167989,-0.7593246453246049,-0.0314767142522818,-0.08170214915312699,Sell
-0.4873053237582907,-1.3021438696682595,-0.9735535945059393,-0.7758862252391445,-0.7056273040465739,0.3575239775519266,0.32534058638101465,-1.2999236122244948,-0.9519181670123055,0.369437730866916,-0.7856352073720717,-0.5893377116807565,-0.0012685755708589,0.015548610218519388,Buy
-0.24754738971907223,-1.3021438696682595,1.0308356707086364,-0.7480430734995483,-0.7080620006524017,0.08757824874533318,0.2793030173350035,-1.2999236122244948,-0.06415880145767774,0.32348943905522215,-0.3145060276094745,-0.14533995931717514,0.0172425711347865,0.05966287436994713,Buy
