volume,sentiment,Taker Buy Sell Ratio,MVRV Ratio,Open Interest,Funding Rates,Estimated Leverage Ratio,Exchange Netflow (Total),fng_value,Daily_sentiment,lag_return_1,lag_fng,ma_3,volatility_3,Datetime,Actual_Return,Predicted_Return,Signal
34164520,1,1.05349236,1.98070809,11083225185.818638,0.0252061783333333,0.18437045,5477.933686069999,74,1,0.0136242474611314,73.0,0.027869176676132645,0.019308224423345184,2023-12-04,0.0498448908986828,0.04039417112873855,Buy
32601503,1,1.04663167,2.07464214,11607843923.293615,0.0148591549999999,0.1843485,-9006.866720040001,75,1,0.0498448908986828,74.0,0.03778967159426515,0.020927889251012535,2023-12-05,0.0498998764229812,0.03792990863996419,Buy
21417080,1,0.95556656,2.05255158,11499467731.02004,0.0121154116666666,0.1830292,11129.61674138,72,1,0.0498998764229812,75.0,0.030862432823722644,0.03292621217722913,2023-12-06,-0.0071574688504961,-0.0080224943187307,Sell
21844008,1,0.95035736,2.02636041,11441391225.24348,0.0087675633333333,0.18355737,7478.198203510001,72,1,-0.0071574688504961,72.0,0.01063760552961498,0.03405166012132507,2023-12-07,-0.0108295909836402,-0.008818441496475307,Sell
18695178,1,1.01664931,2.0659048,11289610939.477951,0.022654535,0.17707666,5534.372142100001,72,1,-0.0108295909836402,72.0,0.0008527796231502469,0.017152858505962657,2023-12-08,0.020545398703587,0.018603375763505226,Buy
11862413,1,0.94538974,2.04191357,11082030072.154274,0.0169545449999999,0.17506727,4631.743478329998,73,1,0.020545398703587,72.0,-9.595265087121961e-05,0.01788070405377048,2023-12-09,-0.0100036656725605,-0.012585048640796246,Sell
8177478,1,0.9858393,2.04431933,11289518651.69212,0.0229358749999999,0.17771444,2449.478350639998,74,-1,-0.0100036656725605,73.0,0.003981702357116481,0.01543687682941053,2023-12-10,0.0014033740403229,0.0004908972107289877,Hold
22156450,1,1.00094718,1.93111048,10394848983.281857,0.01261524,0.17101777,-3872.221679219998,67,-1,0.0014033740403229,74.0,-0.02060727223374122,0.02881487905152125,2023-12-12,-0.0532215250689861,0.002702065391586391,Buy
22591625,1,1.00574097,1.99444617,10765215398.29731,0.016987125,0.17138346,4302.839792669998,65,-1,-0.0532215250689861,67.0,-0.006033917839808019,0.043943549907091886,2023-12-13,0.0337163975092391,0.011736224462784061,Buy
24068698,1,0.98366958,1.99919883,10586487896.59206,0.007538335,0.16817966,-1088.5776776099956,72,1,0.0337163975092391,65.0,-0.005294461346296686,0.04414945783901733,2023-12-14,0.0036217435208569,-0.008812899404925129,Sell
17867917,1,0.9563875,1.94565428,10223782723.70817,0.01497665,0.16643563,4881.78697976,70,0,0.0036217435208569,72.0,0.004104813167348248,0.02937302888604098,2023-12-15,-0.0250237015280513,-0.01212912730041526,Sell
9290316,1,0.99430219,1.95976088,10304614139.120668,0.020310875,0.16736617,-8525.10602621,67,1,-0.0250237015280513,70.0,-0.004675195568403718,0.01772203652338155,2023-12-16,0.0073763713019832,0.003658840715660388,Buy
14312496,1,0.93565481,1.91740808,10160736737.259155,0.0303992916666666,0.16801588,6167.770692350001,73,0,0.0073763713019832,67.0,-0.01307152508946452,0.017792529977099292,2023-12-17,-0.0215672450423255,-0.021473299474438275,Sell
22621651,1,1.01839016,1.97488882,10352697059.736897,0.0201407166666666,0.16586787,2460.033434540004,65,1,-0.0215672450423255,73.0,0.00581871148235458,0.02664130092140334,2023-12-18,0.031647008187406,0.024577940530393323,Buy
24664882,1,0.98391524,1.95448699,10463086572.85075,0.0243197833333333,0.16906963,-2178.8173187700013,73,1,0.031647008187406,65.0,0.0033599210483601792,0.02676576150211149,2023-12-19,0.0,-0.0039441605633743545,Sell
28657359,1,1.04517071,2.01462524,10962088579.30398,0.0192082883333333,0.17177948,-849.795051369998,74,1,0.0,73.0,0.018708696467172013,0.016593862928782035,2023-12-20,0.02447908121411,0.03008918305793177,Buy
15296914,1,0.97230421,2.02635772,10738254970.068808,0.0332851766666666,0.16717115,254.7060257699996,74,1,0.02447908121411,74.0,0.010610730204639582,0.012560470701880627,2023-12-22,0.0073531093998087,-0.0033764078444300893,Sell
6950528,1,0.94468327,2.01231961,10651440995.512104,0.0093175499999999,0.16722949,-2672.8851311100007,70,1,0.0073531093998087,74.0,0.008462234151876514,0.015492090433631728,2023-12-23,-0.0064454881582892,-0.005589551503800775,Sell
10958700,1,0.92515742,1.97663057,10497354203.083126,0.0191725733333333,0.16800526,-12992.906017319998,71,1,-0.0064454881582892,70.0,-0.005066208681336185,0.011790341934360127,2023-12-24,-0.0161062472855281,-0.009889818849705356,Sell
10975108,1,1.03404477,2.00252523,10644812912.892746,0.0269730766666666,0.16687544,12644.426918740002,73,1,-0.0161062472855281,71.0,-0.0030123848241653192,0.015105893403984072,2023-12-25,0.0135145809713213,0.01642466984441145,Buy
18971060,1,0.89293967,1.95082499,10718282398.287489,0.0454025666666666,0.17279749,-2325.9298802299963,71,0,0.0135145809713213,73.0,-0.009097869529744519,0.02004903193013314,2023-12-26,-0.0247019422750268,-0.025128055710703204,Sell
14187564,1,1.02931861,1.98837566,10780130558.433784,0.029405155,0.17046893,-312.0519864800008,73,1,-0.0247019422750268,71.0,0.003616568008272447,0.02489200079149294,2023-12-27,0.0220370653285228,0.02009221419109476,Buy
17686502,1,0.97292804,1.94588205,10586605398.511156,0.0461565833333333,0.1710388,-1664.8183451299992,73,0,0.0220370653285228,73.0,-0.007548197890182586,0.02573015163827569,2023-12-28,-0.0199797167240438,-0.00866075138595556,Sell
20747326,1,0.92736342,1.92028716,10436652152.993546,0.03981608,0.17119315,-8305.28360301,65,0,-0.0199797167240438,73.0,-0.003330771436671352,0.022324130329416048,2023-12-29,-0.0120496629144931,-0.013700023404837322,Sell
10761124,1,0.97280027,1.92263143,10496076159.0,0.0368262583333333,0.1697885,9779.298276609996,68,1,-0.0120496629144931,65.0,-0.010107204724942554,0.01097344880949698,2023-12-30,0.0017077654637092,-0.01096240488150265,Sell
9898625,0,0.98090527,1.92799955,10322413109.124924,0.03696715,0.16569478,4199.918900069999,67,1,0.0017077654637092,68.0,-0.00240636605688792,0.008381256522045357,2023-12-31,0.0031227992801201,-0.0019591116752889657,Sell
12547429,1,1.08941972,2.01399217,10915397676.461191,0.0388685416666666,0.16771642,-2719.99339978,65,-1,0.0031227992801201,67.0,0.01687774274453218,0.0250597059093676,2024-01-01,0.0458026634897672,0.027544252795183494,Buy
32889751,1,0.98893694,2.04489729,11233487997.988005,0.0493608516666666,0.16960079,-2705.611152149999,71,1,0.0458026634897672,65.0,0.021957579388080878,0.021776594357718896,2024-01-02,0.0169472753943553,0.003865507121181882,Buy
47974235,0,0.93068555,1.94634973,9868389874.738544,0.0082431533333333,0.15602178,3802.9431912599975,70,-1,0.0169472753943553,71.0,0.005040067249272977,0.04784077315476193,2024-01-03,-0.0476297371363036,-0.021130637318137854,Sell
24313763,0,1.01590959,1.99116868,10209308823.046026,0.0087776033333333,0.15651374,3274.7280986499973,68,-1,-0.0476297371363036,70.0,6.347414738181248e-05,0.04188630381107778,2024-01-04,0.0308728841840937,0.01846288386187439,Buy
27655211,0,0.98775748,1.98832421,9820375035.399014,0.0053826916666666,0.15079975,-586.2914046599981,72,1,0.0308728841840937,68.0,-0.005661833481896687,0.039532328808609,2024-01-05,-0.0002286474934802,-0.009754350393531295,Sell
8745634,0,0.99607342,1.97896733,9921854899.548414,0.0019719666666666,0.15290341,2839.8905039599995,70,1,-0.0002286474934802,72.0,0.008825941587935511,0.019194458980701126,2024-01-06,-0.004166411926807,0.005510713009149754,Buy
10803901,0,0.96937911,1.97617536,10023179372.742338,0.0052929516666666,0.15531865,-5904.152078320003,71,0,-0.004166411926807,70.0,-0.001828832288713854,0.0020698576155879665,2024-01-07,-0.0010914374458544,-0.005073062574156723,Sell
33746388,0,1.04381436,2.10911403,10913579654.166458,0.0025352333333333,0.15779767,12603.4908335,71,0,-0.0010914374458544,71.0,0.02148701626701775,0.041798321631505625,2024-01-08,0.0697188981737146,0.042338233142346755,Buy
40151453,0,0.9930615,2.0664456,10355614055.811289,0.0118200983333333,0.15209661,4449.634689950006,76,0,0.0697188981737146,71.0,0.01673099879568238,0.046700998445880874,2024-01-09,-0.0184344643408131,-0.0002752703497743871,Hold
51257207,0,0.97452147,2.08766046,10274329658.87962,0.0085058883333333,0.14796946,12195.81633642,73,-1,-0.0184344643408131,76.0,0.021036086707315247,0.044792891591914075,2024-01-10,0.0118238262890442,-0.0024562472731507854,Sell
44864426,0,0.98375521,2.06956211,10613297668.130898,0.0171115266666666,0.15390442,7117.179813419993,76,1,0.0118238262890442,73.0,-0.004431119940000386,0.015254288611892373,2024-01-11,-0.0066827217682323,-0.0020550220722056036,Sell
36436504,0,0.91701191,1.91020157,10314334602.384232,0.0193130166666666,0.16113667,3307.064898790006,71,0,-0.0066827217682323,76.0,-0.024215587740205154,0.04730871979504522,2024-01-12,-0.0777878677414274,-0.03705032533650669,Sell
15368634,0,0.96563577,1.91291975,10308166533.930271,0.00295416,0.16097509,-4724.418289180001,64,1,-0.0777878677414274,71.0,-0.02759551743704972,0.043668692283029616,2024-01-13,0.0016840371985105,-0.014320493216908146,Sell
12402889,0,0.9118008,1.8622049,10254327074.287453,0.0096778233333333,0.16454849,-280.82826660000137,60,-1,0.0016840371985105,64.0,-0.034279113571404354,0.04026969104300955,2024-01-14,-0.0267335101712962,-0.035808303187419684,Sell
15463330,0,1.03378644,1.89726149,10050226246.707289,0.0132689133333333,0.1578656,4004.860132470007,52,-1,-0.0267335101712962,60.0,-0.0020064825539321865,0.02310390112063287,2024-01-15,0.0190300253109891,0.014763997560525167,Buy
16608249,0,0.9870942,1.91594055,10072747643.381435,0.0096984,0.15632306,-7996.706327029999,64,-1,0.0190300253109891,52.0,0.00239120222629718,0.025308069245008037,2024-01-16,0.0148770915391986,-0.005268026210953404,Sell
13216114,0,0.98631523,1.89816128,10131465287.060167,0.0049878333333333,0.1585922,-946.3494325700012,60,0,0.0148770915391986,64.0,0.008376292904986713,0.0150006721894547,2024-01-17,-0.0087782381352276,-0.0033167440287201915,Sell
20750366,0,0.90915911,1.83036751,10109215849.249329,0.0146275466666666,0.16350971,-1824.815451679999,63,1,-0.0087782381352276,60.0,-0.009264037739201453,0.02438765825442419,2024-01-18,-0.0338909666215754,-0.025955158233751382,Sell
23537157,0,1.01398298,1.84398136,9906722341.627476,0.0080111783333333,0.15864105,1746.7553906799876,51,0,-0.0338909666215754,63.0,-0.011404115132806552,0.02129568063744471,2024-01-19,0.0084568593583833,0.00715988107313374,Buy
5155929,0,0.98147891,1.84632173,9911270435.530136,0.0067626883333333,0.15842767,1483.828452470003,52,1,0.0084568593583833,51.0,-0.008218602471989852,0.02256197641638055,2024-01-20,0.0007782998472225,-0.010023785481722017,Sell
4058652,0,1.00589431,1.8403267,9912120711.948492,0.0053143066666666,0.15908039,-875.8274934599976,56,-1,0.0007782998472225,52.0,0.0022870901802480802,0.0055707819816911445,2024-01-21,-0.0023738886648616,0.004549039912434261,Buy
27226120,0,0.93445978,1.7506856,9531739190.987415,0.0084067616666666,0.1605141,3604.92905716,55,1,-0.0023738886648616,56.0,-0.017014590641375418,0.028132499235735478,2024-01-22,-0.0494481831064872,-0.030790363733719465,Sell
20701112,0,0.99904494,1.76574344,9480610928.157034,0.0082157499999999,0.15819177,4208.014327109995,50,-1,-0.0494481831064872,55.0,-0.01421975152824625,0.0310492461917026,2024-01-23,0.00916281718661,0.0018930087107652534,Buy
13796032,0,1.01846214,1.77071593,9675558108.735895,0.0086539583333333,0.16032201,3313.665114379997,48,0,0.00916281718661,50.0,-0.011732087573563288,0.032726544013985386,2024-01-24,0.0050891031991873,0.008922417919393525,Buy
10349284,0,0.98652166,1.76387033,9777518936.0,0.0089431333333333,0.16239364,7001.749564190002,52,0,0.0050891031991873,48.0,0.0036493002204994475,0.006356908061619586,2024-01-25,-0.003304019724299,-0.002370580919428303,Sell
20326621,0,1.06071646,1.8446154,10305868433.771645,0.0113660916666666,0.16361205,-5144.416858419994,49,-1,-0.003304019724299,52.0,0.01614418489389948,0.026747878140475707,2024-01-26,0.0466474712068101,0.026092265927968806,Buy
7713472,0,0.97540518,1.85742684,10201712357.092571,0.0070725633333333,0.16086103,-87.90956107000238,55,1,0.0466474712068101,49.0,0.016878258922333248,0.026319571310955952,2024-01-27,0.0072913252844886,-0.007353459830851787,Sell
13462081,0,1.0051696,1.852783,9950632810.597706,0.0065374133333333,0.15731633,-193.7013460199996,54,-1,0.0072913252844886,55.0,0.01737876145787338,0.025752038704729592,2024-01-28,-0.0018025121176786,0.008489261392051901,Buy
14655551,0,1.04034271,1.90711226,10358204438.268637,0.008988685,0.15891406,1103.4394219499954,55,0,-0.0018025121176786,54.0,0.01183864511980838,0.016394816050974075,2024-01-29,0.0300271221926151,0.022117983728483392,Buy
16241632,0,0.97648427,1.88665818,10124063898.970695,0.007405845,0.15697663,-9380.452268320005,61,0,0.0300271221926151,55.0,0.006683428696945714,0.020465727842666308,2024-01-30,-0.0081743239840994,-0.008469396221459766,Sell
17456292,0,1.00252286,1.88898258,10128244229.789265,0.00593735,0.15654982,-4486.425093109996,63,1,-0.0081743239840994,61.0,0.008222780561752581,0.01966637440323563,2024-02-01,0.002815543476742,0.014206639804585015,Buy
11616035,0,0.99358159,1.89240547,10106007808.391096,0.00882199,0.15618758,-6466.68154351,63,1,0.002815543476742,63.0,-0.000985073018767653,0.00622948066689922,2024-02-02,0.0024035614510544,0.0007570693145014836,Hold
4556187,0,0.94627174,1.88432497,10175490573.416534,0.0077381683333333,0.15796152,-749.8055118000011,60,-1,0.0024035614510544,63.0,0.0003751575485959136,0.003875563728022607,2024-02-03,-0.0040936322820087,-0.00793989387974865,Sell
6753723,0,0.94113391,1.86502057,10108884063.318632,0.00530237,0.15840533,2128.279370440003,60,-1,-0.0040936322820087,60.0,-0.003989902552997286,0.006342235373999346,2024-02-04,-0.0102796368280376,-0.010709407576276983,Sell
12399810,0,1.00371652,1.86734412,10415330232.99112,0.01016978,0.16272005,462.1305251500016,60,1,-0.0102796368280376,60.0,-0.003961399485701986,0.006385380710499339,2024-02-05,0.0024890706529403,0.007504724273714198,Buy
10068795,0,0.99170223,1.88415746,10603714178.96485,0.010340455,0.16386301,-785.7285153999983,64,1,0.0024890706529403,60.0,0.0006863121420645138,0.010184940708111304,2024-02-06,0.0098495026012908,-0.0005825728133143555,Hold
14881971,0,1.07539372,1.93684668,11180871013.53896,0.0083464416666666,0.16863091,-4849.735566880001,62,1,0.0098495026012908,64.0,0.013933622981722382,0.01394269510170047,2024-02-07,0.029462295690936,0.0273385786600942,Buy
19205726,0,1.02405916,1.97609296,11728835689.1927,0.0129947666666666,0.17381423,188.61320568999508,66,1,0.029462295690936,62.0,0.02034328235023738,0.009878405752055425,2024-02-08,0.0217180487584853,0.024512316579715046,Buy
32761711,0,1.05050471,2.05336435,11694258315.00625,0.0081208116666666,0.16677704,315.8824544399977,72,1,0.0217180487584853,66.0,0.030590193102423512,0.009486514980243273,2024-02-09,0.0405902348578492,0.03576485197061733,Buy
10343496,0,1.03417263,2.07818948,12079551248.49015,0.00624903,0.17000641,-309.3972450700021,74,1,0.0405902348578492,72.0,0.025153262270645845,0.014038216329497909,2024-02-10,0.013151503195603,0.026187215492148922,Buy
15437081,0,1.01090002,2.10023283,12501360389.885468,0.0140743483333333,0.17346961,4623.119867780002,71,1,0.013151503195603,74.0,0.021938654342409616,0.016161720944402772,2024-02-11,0.0120742249737766,0.021797525469193994,Buy
30741790,0,1.04857043,2.16527399,13312728702.399033,0.0130633316666666,0.17883175,6576.411437300005,70,1,0.0120742249737766,71.0,0.019646429355480447,0.012194394341139697,2024-02-12,0.0337135598970617,0.035100823246487896,Buy
29008611,0,0.96828685,2.15169768,12797178984.506466,0.0132863833333333,0.17351997,-4876.6758632400015,79,1,0.0337135598970617,70.0,0.013745663561069049,0.019186856923243227,2024-02-13,-0.0045507941876312,-0.005761213927787494,Sell
31789648,0,1.04484617,2.23294282,13583535019.54952,0.0126874116666666,0.17640175,-11608.72437345999,74,1,-0.0045507941876312,79.0,0.023921558924782548,0.025055076640059546,2024-02-14,0.0426019110649171,0.037012689739987746,Buy
32680349,0,0.97565167,2.23154657,13286262472.69389,0.0128488366666666,0.17314768,-57.8924215099978,72,1,0.0426019110649171,74.0,0.013391366488452615,0.025516205829887673,2024-02-15,0.0021229825880719,-0.004009056666563746,Sell
19542026,0,0.98878535,2.23751781,13322716410.759676,0.0203032616666666,0.17327309,-6033.705719050005,72,0,0.0021229825880719,72.0,0.016301379808706915,0.02280012089530941,2024-02-16,0.0041792457731317,0.005716902190529289,Buy
16847277,0,0.98888315,2.2143152,13357606393.659485,0.0106307566666666,0.17550868,3037.397516159999,76,1,0.0041792457731317,72.0,-0.001032782032352084,0.007319290753472927,2024-02-17,-0.0094005744582599,0.0023729309055300412,Buy
12421467,0,0.98776386,2.23360999,13194384096.421017,0.0158704766666666,0.17149156,2898.3580904500013,72,0,-0.0094005744582599,76.0,0.0013821976350646492,0.009691837787355564,2024-02-18,0.0093679215903221,0.0020291000533811977,Buy
17101169,0,0.97045739,2.21046179,13346459767.148304,0.0199831683333333,0.1746243,-11698.353461499995,75,0,0.0093679215903221,72.0,-0.0023264975914729508,0.01020170492184063,2024-02-19,-0.0069468399064811,-0.004989306959540523,Sell
33136948,0,0.97241721,2.22820122,13087797529.723248,0.0107790866666666,0.16993558,-2695.470099220001,72,1,-0.0069468399064811,75.0,0.0040143140601240825,0.00949348689638028,2024-02-20,0.0096218604965312,2.1915073772297508e-05,Hold
32735283,0,0.96021887,2.20806859,13076069464.2032,0.0122361133333333,0.17060464,97.6935872200047,78,1,0.0096218604965312,72.0,-0.001797644316005984,0.009905455141809955,2024-02-21,-0.0080679535380681,-0.006261778869861537,Sell
22158061,0,0.96848852,2.1784303,12757006972.629736,0.0193452533333333,0.16846707,7525.46654858,74,1,-0.0080679535380681,78.0,-0.003310200172676084,0.011329027101547151,2024-02-22,-0.0114845074764914,-0.004019887574299923,Sell
18586917,0,0.92102705,2.15254728,12946912208.913568,0.0090982516666666,0.17264555,-6671.61100515,76,1,-0.0114845074764914,74.0,-0.010039904158849216,0.001768270790106726,2024-02-23,-0.0105672514619882,-0.01826328339670531,Sell
8572083,0,1.04068229,2.18628467,13120323008.306046,0.0150045333333333,0.17207713,817.2341924399989,72,0,-0.0105672514619882,76.0,-0.0018565318569355841,0.015888396601131543,2024-02-24,0.0164821633676728,0.01769416202566581,Buy
10359059,0,1.01051308,2.19178319,12956451166.841576,0.0180819433333333,0.16928873,1178.567744439999,74,0,0.0164821633676728,72.0,0.0030628388834587823,0.013525939055864909,2024-02-25,0.0032736047446917,0.013104046008446142,Buy
34645491,0,1.08849773,2.30483681,13791206250.05823,0.0171616016666666,0.17187128,-3718.761324760009,72,-1,0.0032736047446917,74.0,0.024601846910542718,0.026343912990175498,2024-02-26,0.0540497726192636,0.037060379894395985,Buy
40984270,0,1.04238303,2.39957713,13767402338.407764,0.0436301883333333,0.16420379,-5223.924686020007,79,1,0.0540497726192636,72.0,0.03469884739234865,0.027457178695002405,2024-02-27,0.0467731648130906,0.04076984062406559,Buy
95386249,1,1.02708418,2.59183556,14242631319.201824,0.0481849566666666,0.15469268,9155.356053120006,82,1,0.0467731648130906,79.0,0.06530784821583292,0.0260565466223844,2024-02-28,0.0951006072151445,0.049134558950051636,Buy
63577491,1,0.9746355,2.52259136,13912492710.357315,0.064709255,0.15426678,6866.468833410007,80,1,0.0951006072151445,82.0,0.040370340515793045,0.05819644777290431,2024-02-29,-0.020762750480856,0.002784500698533643,Buy
30754794,1,0.98742505,2.55607737,14329230660.87094,0.045899185,0.15604478,-13463.109340980009,80,1,-0.020762750480856,80.0,0.03142351816324585,0.05878017207682378,2024-03-01,0.019932697755449,0.009213943042494566,Buy
17729079,0,0.94697576,2.53736835,14179858028.800856,0.033925295,0.15528255,2281.200597059993,80,-1,0.019932697755449,80.0,-0.002202504156028886,0.020581912140842186,2024-03-02,-0.0057774597426797,-0.015860103721518,Sell
24528327,1,1.01441651,2.57913652,14774048338.734756,0.0397357433333333,0.15892925,1073.7702958500013,83,1,-0.0057774597426797,80.0,0.010555207827590748,0.014196264356258693,2024-03-03,0.0175103854700029,0.024908215974036568,Buy
75639088,1,1.01361314,2.77067786,16602081839.426851,0.0689075183333333,0.16508187,3799.7253358000016,82,1,0.0175103854700029,83.0,0.031180130034204983,0.04536437115761218,2024-03-04,0.0818074643752917,0.03984577278618163,Buy
162443239,1,0.93640244,2.56407831,14918323522.280636,0.0743639,0.15792272,13046.198739760002,90,1,0.0818074643752917,82.0,0.010844947927851276,0.07451914532115826,2024-03-05,-0.0667830060617408,-0.03241606268586506,Sell
73648796,1,0.98878952,2.61854635,15266967989.697245,0.03564234,0.15540959,-8365.644876050006,75,1,-0.0667830060617408,90.0,0.017434933046961677,0.07625721037155507,2024-03-06,0.0372803408273341,0.014763624930631564,Buy
38089058,1,0.99106668,2.62763121,15502315634.202309,0.0289244816666666,0.15633185,1427.4571338800015,82,1,0.0372803408273341,75.0,-0.005679146624529722,0.05435263303185948,2024-03-07,0.0124652253608175,-0.0023050626849021234,Sell
68411980,1,1.02087973,2.66768783,15673631451.362768,0.032571575,0.1550497,-4687.706744419993,81,1,0.0124652253608175,82.0,0.023051908081831347,0.012802118822085037,2024-03-08,0.0194101580573424,0.0352741134336746,Buy
12875921,1,0.92782595,2.66637462,15725036212.83929,0.020884005,0.15541603,1063.697145160004,84,0,0.0194101580573424,81.0,0.011673421035338145,0.008161497146762979,2024-03-09,0.0031448796878545,-0.005206715347732194,Sell
34479630,1,0.98940537,2.6841628,16601530061.996656,0.0537259166666666,0.16238831,2767.3657373199967,79,1,0.0031448796878545,84.0,0.010200919258926846,0.008343681459266561,2024-03-10,0.0080477200315836,0.009204113704833575,Buy
71374114,1,1.01074556,2.77948811,17950314331.58725,0.0822416516666666,0.16774498,11898.761275790006,82,1,0.0080477200315836,79.0,0.01882909628109928,0.023050600084338423,2024-03-11,0.0452946891238597,0.03235655177955706,Buy
72582561,1,0.96737835,2.74012383,17692282373.04003,0.0676072216666666,0.16684974,5743.516574189998,81,1,0.0452946891238597,82.0,0.014696148894595413,0.027875438157671458,2024-03-12,-0.0092539624716571,0.0015045570431101573,Buy
44340949,1,1.01154045,2.75253304,17877259569.872868,0.03768907,0.16557406,68.48099301000184,81,1,-0.0092539624716571,81.0,0.019440969951062276,0.027385091149582045,2024-03-13,0.0222821832009842,0.026669572391976145,Buy
72721674,1,0.97389729,2.67606351,18275465879.680748,0.0434640866666666,0.17432365,-16056.47551553999,88,1,0.0222821832009842,81.0,-0.0034205624472878893,0.02333935073246688,2024-03-14,-0.0232899080711908,-0.0076499128044284215,Sell
84420139,1,0.95163786,2.60117968,16594648857.783075,0.0244563483333333,0.16256701,-7782.057939849998,83,0,-0.0232899080711908,88.0,-0.008994226081276023,0.0271194155590165,2024-03-15,-0.0259749533736215,-0.022095905594711474,Sell
39801830,1,0.90064628,2.44087054,15738830732.645254,0.0198764066666666,0.16384994,7058.545616439995,81,-1,-0.0259749533736215,83.0,-0.036766043410995854,0.021058870760303425,2024-03-16,-0.0610332687881753,-0.03208780469157509,Sell
38327023,1,1.00918719,2.55002698,16367999821.569744,0.0284978616666666,0.16252991,-10606.56800482,79,1,-0.0610332687881753,81.0,-0.013254146662809886,0.05524900371783601,2024-03-17,0.0472457821733671,0.019936470854790715,Buy
42322845,1,0.98273053,2.51636268,16243352946.270218,0.0187060316666666,0.16343639,-2586.905630580004,77,0,0.0472457821733671,79.0,-0.008319782636489722,0.054195839174122774,2024-03-18,-0.011171861294661,-0.009890270617917937,Sell
81871413,1,0.95297702,2.30608923,14891078601.363146,0.0256763616666666,0.16296817,12060.3888153,79,-1,-0.011171861294661,77.0,-0.016012107302448623,0.06581164265801928,2024-03-19,-0.084110242786052,-0.04227644065486991,Sell
75761499,1,1.02559119,2.52384458,16006364277.86964,0.0144632666666666,0.1599435,-7026.425554150002,74,-1,-0.084110242786052,79.0,0.00010016842956257765,0.09037518613822151,2024-03-20,0.0955826093694007,0.0492124909902892,Buy
46959808,1,0.96714219,2.43011812,15304581101.831703,0.0125333716666666,0.15876295,-1038.5083286000008,78,1,0.0955826093694007,74.0,-0.007756991274040122,0.09283629440322834,2024-03-21,-0.0347433404054691,-0.0007011560261799625,Hold
48888135,1,0.93128751,2.36155536,15022491652.211449,0.0120996083333333,0.16007789,-11583.899448069991,75,0,-0.0347433404054691,78.0,0.011809289239770112,0.07269971214717166,2024-03-22,-0.0254114012446213,-0.0044867745520911,Sell
23852160,1,0.98848839,2.3448037,15081830667.163822,0.0131175983333333,0.16032674,-4955.383525329999,73,1,-0.0254114012446213,75.0,-0.019117085519298856,0.019548780884636508,2024-03-23,0.0028034850921938,-0.005411548165422,Sell
28522574,1,1.10339281,2.4605066,15934334542.458012,0.0195637833333333,0.16142931,-3191.37998659,74,1,0.0028034850921938,73.0,0.009351925606625613,0.038457984150327175,2024-03-24,0.0506636929723043,0.04231958315617302,Buy
48379373,1,1.02702814,2.53301436,17064397589.464188,0.023004935,0.16662528,2052.450984609997,75,1,0.0506636929723043,74.0,0.031133032082465845,0.025114043323171638,2024-03-25,0.0399319181828994,0.037471753566915435,Buy
38922371,1,1.00127262,2.53181424,17190987272.47634,0.02986139,0.16704413,1847.3758126999887,81,1,0.0399319181828994,75.0,0.03064928175727104,0.025933192974969682,2024-03-26,0.0013522341166094,0.022282773783129338,Buy
48610374,1,0.98048666,2.50842829,17366441250.89947,0.0388311766666666,0.16979837,4534.216602410001,83,-1,0.0013522341166094,81.0,0.011098158642122678,0.025403879425023382,2024-03-27,-0.0079896763731408,0.0004432373630265978,Hold
31255765,1,1.02000317,2.54597419,17762564906.170322,0.039248445,0.17070497,-12871.531971709992,80,1,-0.0079896763731408,83.0,0.004188145496146478,0.01381582290165045,2024-03-28,0.0192018787449708,0.02271633558956507,Buy
21897609,1,0.92258462,2.5103191,17048452861.164667,0.0300995033333333,0.16580286,3078.2199867699965,79,1,0.0192018787449708,80.0,-0.0004314072258506223,0.017152250315971732,2024-03-29,-0.0125064240493819,-0.013698228901963505,Sell
10603053,1,0.96799978,2.49842389,17038656277.530476,0.0340575716666666,0.16624265,945.4742374000016,75,0,-0.0125064240493819,79.0,0.0008883202568799445,0.01641646022262762,2024-03-30,-0.0040304939249491,-0.0006873583240151974,Hold
15195686,1,1.0698722,2.55722027,17647622532.912277,0.0537624983333333,0.16800645,1191.7077034100002,75,0,-0.0040304939249491,75.0,0.0027420842675145115,0.019536031740302533,2024-03-31,0.0247631707768745,0.02445730925603776,Buy
38898623,1,0.9395929,2.48541071,17449949894.17262,0.0324529816666666,0.17019414,-8679.670175869993,79,1,0.0247631707768745,75.0,-0.0008820723345925886,0.024224966783357914,2024-04-01,-0.0233788938557032,-0.01378661977504555,Sell
64442740,1,0.9081449,2.32913249,16160741791.28197,0.0076335366666666,0.16783252,-377.2057826300006,79,0,-0.0233788938557032,79.0,-0.019744361648993156,0.042806146836152865,2024-04-02,-0.0606173618681508,-0.03467488488603042,Sell
30269471,1,0.97211577,2.34405037,16334102092.461382,0.0070613883333333,0.16893601,1771.6702841200022,71,1,-0.0606173618681508,79.0,-0.025756170343335823,0.033735432813077955,2024-04-03,0.0067277446938465,-0.003408915329323099,Sell
39332045,1,1.04079491,2.43135944,16555229080.120876,0.0063950483333333,0.16539169,-10524.006686410008,70,-1,0.0067277446938465,71.0,-0.005080972993178621,0.05067467577698559,2024-04-04,0.0386466981947684,0.021019545883548152,Buy
