datetime,Neutral,Taker Buy Dominant,Taker Sell Dominant
2017-12-12,-,-,620
2017-12-11,-,-,508.7
2017-12-10,-,-,428.76
2017-12-09,-,-,460.99
2017-12-08,-,-,442.19
2017-12-07,-,-,411.03
2017-12-06,414.99999999,-,-
2017-12-05,454.77308287,-,-
2017-12-04,466.67,-,-
2017-12-03,461.114999805,-,-
2017-12-02,457.26499999,-,-
2017-12-01,458.905,-,-
2017-11-30,433,-,-
2017-11-29,421.7,-,-
2017-11-28,466.17,-,-
2017-11-27,473.44,-,-
2017-11-26,466,-,-
2017-11-25,461.82,-,-
2017-11-24,469.89,-,-
2017-11-23,406.61,-,-
2017-11-22,380.65,-,-
2017-11-21,361,-,-
2017-11-20,367.42,-,-
2017-11-19,354.48,-,-
2017-11-18,346.66,-,-
2017-11-17,331.23,-,-
2017-11-16,330.21,-,-
2017-11-15,331.33,-,-
2017-11-14,335.39,-,-
2017-11-13,314.5,-,-
2017-11-12,305.24,-,-
2017-11-11,313.8,-,-
2017-11-10,298,-,-
2017-11-09,319.76,-,-
2017-11-08,307.355,-,-
2017-11-07,291.92499999999995,-,-
2017-11-06,297.755,-,-
2017-11-05,295.772795805,-,-
2017-11-04,299.44500000000005,-,-
2017-11-03,304.125,-,-
2017-11-02,284.32,-,-
2017-11-01,289.655,-,-
2017-10-31,304.065,-,-
2017-10-30,306.935,-,-
2017-10-29,304.695,-,-
2017-10-28,293.58500000000004,-,-
2017-10-27,296.495,-,-
2017-10-26,-,-,295.51749996499996
2017-10-25,-,-,296.225
2017-10-24,-,-,297.185
2017-10-23,-,-,285.01
2017-10-22,-,-,293.79
2017-10-21,-,-,299.91999999999996
2017-10-20,-,-,304.14
2017-10-19,-,-,308.01
2017-10-18,-,-,313.52
2017-10-17,-,-,315.92999999999995
2017-10-16,-,-,334.40999999999997
2017-10-15,-,-,337.06
2017-10-14,-,-,339.02054664499997
2017-10-13,-,-,337.71
2017-10-12,-,-,302.90999999999997
2017-10-11,-,-,303.264062255
2017-10-10,-,-,298.64
2017-10-09,-,-,297.095
2017-10-08,-,-,310.15999999999997
2017-10-07,-,-,311.065
2017-10-06,-,-,308.6
2017-10-05,-,-,294.85
2017-10-04,-,-,291.995
2017-10-03,-,-,292.18
2017-10-02,-,-,296.69000000000005
2017-10-01,-,-,303.95
2017-09-30,-,-,303.66605000000004
2017-09-29,-,-,292.449995
2017-09-28,-,-,302.475
2017-09-27,-,-,309.82500000000005
2017-09-26,-,-,288.38
2017-09-25,-,-,294.46000000000004
2017-09-24,-,-,282.81899999999996
2017-09-23,-,-,285.93
2017-09-22,-,-,263.19
2017-09-21,-,-,257.13
2017-09-20,-,-,282.49
2017-09-19,-,-,282.8
2017-09-18,-,-,296.96500000000003
2017-09-17,-,-,257.55
2017-09-16,-,-,253.5
2017-09-15,-,-,258.24
2017-09-14,-,-,222.01999999999998
2017-09-13,-,-,275.959995
2017-09-12,-,-,293.96
2017-09-11,-,-,297.3
2017-09-10,-,-,297.4
2017-09-09,-,-,302.955
2017-09-08,-,-,303.504
2017-09-07,-,-,334.745
2017-09-06,-,-,338.24
2017-09-05,-,-,316.9
2017-09-04,-,-,296.230999925
2017-09-03,-,-,351.78999999999996
2017-09-02,-,-,350.69449996000003
2017-09-01,390.178,-,-
2017-08-31,387.6515,-,-
2017-08-30,384.05,-,-
2017-08-29,372.74,-,-
2017-08-28,347.52,-,-
2017-08-27,348.07,-,-
2017-08-26,332.09499500000004,-,-
2017-08-25,329.82,-,-
2017-08-24,324.675,-,-
2017-08-23,316.90749500000004,-,-
2017-08-22,313.515,-,-
2017-08-21,322.4855,-,-
2017-08-20,299.1,-,-
2017-08-19,-,-,292.86
2017-08-18,292.935,-,-
2017-08-17,300.87,-,-
2017-08-16,301.41999999999996,-,-
2017-08-15,286.68007,-,-
2017-08-14,299.57999999000003,-,-
2017-08-13,296.65,-,-
2017-08-12,308.925045,-,-
2017-08-11,309.825,-,-
2017-08-10,299.125,-,-
2017-08-09,295.49,-,-
2017-08-08,296.265,-,-
2017-08-07,269.85,-,-
2017-08-06,264.645,-,-
2017-08-05,253.785,-,-
2017-08-04,220.725,-,-
2017-08-03,224.405,-,-
2017-08-02,217.99,-,-
2017-08-01,225.98513273999998,-,-
2017-07-31,201.29885000000002,-,-
2017-07-30,196.295,-,-
2017-07-29,206.952285,-,-
2017-07-28,191.22,-,-
2017-07-27,203.01897,-,-
2017-07-26,203.005,-,-
2017-07-25,203.39,-,-
2017-07-24,226.275,-,-
2017-07-23,228.788738395,-,-
2017-07-22,232.005,-,-
2017-07-21,216.70499999999998,-,-
2017-07-20,227.39001,-,-
2017-07-19,194.685,-,-
2017-07-18,226.897,-,-
2017-07-17,190.515,-,-
2017-07-16,155.89,-,-
2017-07-15,169.4105,-,-
2017-07-14,197.13,-,-
2017-07-13,205.425,-,-
2017-07-12,224.26999999999998,-,-
2017-07-11,190.34,-,-
2017-07-10,203.10500000000002,-,-
2017-07-09,237.05999500000001,-,-
2017-07-08,245.33499999999998,-,-
2017-07-07,240.45,-,-
2017-07-06,266.09000000000003,-,-
2017-07-05,266.28499999999997,-,-
2017-07-04,269.10022304,-,-
2017-07-03,276.235,-,-
2017-07-02,283.995,-,-
2017-07-01,-,-,258.995
2017-06-30,-,-,280.02
2017-06-29,-,-,292.97473
2017-06-28,-,-,315.76
2017-06-27,-,-,284.935
2017-06-26,-,-,252.995
2017-06-25,-,-,278.61
2017-06-24,-,-,303.324995
2017-06-23,-,-,326.12321
2017-06-22,-,-,320.48
2017-06-21,-,-,324.73998
2017-06-20,-,-,350.47
2017-06-19,-,-,357.594945
2017-06-18,-,-,350.46799999999996
2017-06-17,-,-,368.78135
2017-06-16,-,-,351.30389
2017-06-15,-,-,342.765
2017-06-14,-,-,341.7
2017-06-13,-,-,388
2017-06-12,-,-,394.9
2017-06-11,-,-,339
2017-06-10,-,-,331.22
2017-06-09,-,-,279.38
2017-06-08,-,-,260.24633
2017-06-07,-,-,256.02
2017-06-06,-,-,263.91
2017-06-05,-,-,247.8
2017-06-04,-,-,245.4255
2017-06-03,-,-,224.366575
2017-06-02,-,-,221.78879999999998
2017-06-01,-,-,219.53551
2017-05-31,-,-,228.5
2017-05-30,-,-,228.69
2017-05-29,-,-,193.30207
2017-05-28,-,-,168.28644
2017-05-27,-,-,151.61111
2017-05-26,-,-,158.49995
2017-05-25,-,-,168.71
2017-05-24,-,-,185.2399
2017-05-23,-,-,168.24
2017-05-22,-,-,155.6
2017-05-21,-,-,146.14
2017-05-20,-,-,123.2
2017-05-19,-,-,124.4
2017-05-18,-,-,96.23900014
2017-05-17,-,-,87.70024
2017-05-16,-,-,88.031
2017-05-15,-,-,91
2017-05-14,-,-,89.39
2017-05-13,-,-,88.42
2017-05-12,-,-,85.38
2017-05-11,-,-,88.3
2017-05-10,-,-,88.36
2017-05-09,-,-,87.59
2017-05-08,-,-,89.25
2017-05-07,-,-,93.411
2017-05-06,-,-,95.84
2017-05-05,-,-,91.64
2017-05-04,-,-,95.97
2017-05-03,-,-,81.29
2017-05-02,-,-,77.7
2017-05-01,-,-,79
2017-04-30,-,-,80.87
2017-04-29,-,-,70.4
2017-04-28,-,-,73.14
2017-04-27,-,-,63.67
2017-04-26,-,-,53.53
2017-04-25,-,-,50.42
2017-04-24,-,-,50.5
2017-04-23,-,-,48.96
2017-04-22,-,-,48.63
2017-04-21,-,-,48.47
2017-04-20,-,-,49.495000000000005
2017-04-19,-,-,47.980000000000004
2017-04-18,-,-,49.944199999999995
2017-04-17,-,-,48.084999999999994
2017-04-16,-,-,48.423055
2017-04-15,-,-,49.13445
2017-04-14,-,-,47.415009999999995
2017-04-13,-,-,50.16115
2017-04-12,-,-,46.52095
2017-04-11,-,-,43.910945
2017-04-10,-,-,43.92
2017-04-09,-,-,43.927605
2017-04-08,-,-,44.4785
2017-04-07,-,-,42.285
2017-04-06,-,-,43.35495
2017-04-05,45.316500000000005,-,-
2017-04-04,44.53,-,-
2017-04-03,44.182705,-,-
2017-04-02,48.605000000000004,-,-
2017-04-01,-,50.6749,-
2017-03-31,-,49.71075,-
2017-03-30,-,51.889995,-
2017-03-29,-,53.05749,-
2017-03-28,-,50.25344,-
2017-03-27,-,48.8685,-
2017-03-26,-,50.425,-
2017-03-25,-,50.41,-
2017-03-24,-,52.870000000000005,-
2017-03-23,-,43.063,-
2017-03-22,-,41.36,-
2017-03-21,-,42.46654,-
2017-03-20,-,42.032,-
2017-03-19,-,42.764205000000004,-
2017-03-18,-,33.82,-
2017-03-17,-,44.565,-
2017-03-16,-,45.335499999999996,-
2017-03-15,-,34.897999999999996,-
2017-03-14,-,28.675,-
2017-03-13,-,28.5185,-
2017-03-12,-,23.345064999999998,-
2017-03-11,-,21.4,-
2017-03-10,-,19.1875,-
2017-03-09,-,17.786,-
2017-03-08,-,16.5155,-
2017-03-07,-,18.9145,-
2017-03-06,-,19.595,-
2017-03-05,-,19.276,-
2017-03-04,-,18.617835,-
2017-03-03,-,19.5465,-
2017-03-02,-,19.1155,-
2017-03-01,-,17.4025,-
2017-02-28,-,15.956,-
2017-02-27,-,15.5,-
2017-02-26,-,14.654,-
2017-02-25,-,13.61085,-
2017-02-24,-,13.1565,-
2017-02-23,-,13.175,-
2017-02-22,-,12.692744999999999,-
2017-02-21,-,12.8235,-
2017-02-20,-,12.504999999999999,-
2017-02-19,-,12.805495,-
2017-02-18,-,12.8,-
2017-02-17,-,12.745000000000001,-
2017-02-16,-,12.910499999999999,-
2017-02-15,-,12.98924,-
2017-02-14,-,13.16,-
2017-02-13,11.316704999999999,-,-
2017-02-12,11.387450000000001,-,-
2017-02-11,11.404995,-,-
2017-02-10,11.329744999999999,-,-
2017-02-09,10.979745,-,-
2017-02-08,-,-,11.40131
2017-02-07,-,-,11.474
2017-02-06,-,-,11.31
2017-02-05,-,-,11.241995
2017-02-04,-,-,11.364895
2017-02-03,10.985365,-,-
2017-02-02,10.785250000000001,-,-
2017-02-01,10.6965,-,-
2017-01-31,10.684555,-,-
2017-01-30,10.55,-,-
2017-01-29,10.472999999999999,-,-
2017-01-28,10.554,-,-
2017-01-27,10.568180000000002,-,-
2017-01-26,10.59,-,-
2017-01-25,10.529145,-,-
2017-01-24,10.56,-,-
2017-01-23,-,-,10.804255000000001
2017-01-22,-,-,10.765
2017-01-21,-,-,10.926020000000001
2017-01-20,-,-,10.630005
2017-01-19,-,-,10.434940000000001
2017-01-18,-,-,10.29
2017-01-17,-,-,10.262039999999999
2017-01-16,-,-,9.60405
2017-01-15,-,-,9.800395
2017-01-14,-,-,9.7645
2017-01-13,-,-,9.8189
2017-01-12,-,-,9.745000000000001
2017-01-11,-,-,9.874894999999999
2017-01-10,-,-,10.576
2017-01-09,-,-,10.385000000000002
2017-01-08,-,-,10.355
2017-01-07,-,-,9.8955
2017-01-06,-,10.149575,-
2017-01-05,-,-,10.306295
2017-01-04,-,-,11.122499999999999
2017-01-03,-,9.625499999999999,-
2017-01-02,8.412849999999999,-,-
2017-01-01,8.19775,-,-
