Datetime,Open Interest
2024-12-09T00:00:00Z,17540812158.316734
2024-12-08T00:00:00Z,19281282257.126106
2024-12-07T00:00:00Z,19195484606.321407
2024-12-06T00:00:00Z,19448889259.47805
2024-12-05T00:00:00Z,17681224015.618603
2024-12-04T00:00:00Z,18481756274.427246
2024-12-03T00:00:00Z,16931926505.85581
2024-12-02T00:00:00Z,16860000509.669601
2024-12-01T00:00:00Z,17396887859.408516
2024-11-30T00:00:00Z,17347491771.9366
2024-11-29T00:00:00Z,16443444004.196455
2024-11-28T00:00:00Z,16738123111.994595
2024-11-27T00:00:00Z,17271394180.32801
2024-11-26T00:00:00Z,14497438759.008549
2024-11-25T00:00:00Z,14782300300.238409
2024-11-24T00:00:00Z,14483494249.990456
2024-11-23T00:00:00Z,14560875837.018934
2024-11-22T00:00:00Z,14649353721.805525
2024-11-21T00:00:00Z,14838070936.262299
2024-11-20T00:00:00Z,13097262994.066996
2024-11-19T00:00:00Z,12876676575.966745
2024-11-18T00:00:00Z,13456688896.830221
2024-11-17T00:00:00Z,12501776155.67085
2024-11-16T00:00:00Z,12715740192.406128
2024-11-15T00:00:00Z,12502943697.656963
2024-11-14T00:00:00Z,12199488501.475983
2024-11-13T00:00:00Z,12378180599.820148
2024-11-12T00:00:00Z,12711632862.91142
2024-11-11T00:00:00Z,13334093008.647812
2024-11-10T00:00:00Z,12765861155.729977
2024-11-09T00:00:00Z,13042664934.772085
2024-11-08T00:00:00Z,12524306381.65817
2024-11-07T00:00:00Z,12175218228.888353
2024-11-06T00:00:00Z,11000989616.904125
2024-11-05T00:00:00Z,9581306678.630554
2024-11-04T00:00:00Z,9684815491.775833
2024-11-03T00:00:00Z,9852908269.771912
2024-11-02T00:00:00Z,9940913615.1973
2024-11-01T00:00:00Z,9951482906.379583
2024-10-31T00:00:00Z,10376834750.22589
2024-10-30T00:00:00Z,10429752915.449903
2024-10-29T00:00:00Z,10229086906.881186
2024-10-28T00:00:00Z,10027441807.561409
2024-10-27T00:00:00Z,9572459018.866484
2024-10-26T00:00:00Z,9471504705.93451
2024-10-25T00:00:00Z,9251969338.033405
2024-10-24T00:00:00Z,9585738176.334658
2024-10-23T00:00:00Z,9561318387.713362
2024-10-22T00:00:00Z,9845610570.01769
2024-10-21T00:00:00Z,10069001814.568647
2024-10-20T00:00:00Z,10321626786.753489
2024-10-19T00:00:00Z,9724685586.791067
2024-10-18T00:00:00Z,9671226743.953487
2024-10-17T00:00:00Z,9429881731.555063
2024-10-16T00:00:00Z,9425379746.69889
2024-10-15T00:00:00Z,9279392661.360022
2024-10-14T00:00:00Z,9742614222.886873
2024-10-13T00:00:00Z,8480695880.028516
2024-10-12T00:00:00Z,8605976118.107817
2024-10-11T00:00:00Z,8474894413.641726
2024-10-10T00:00:00Z,8568260796.806607
2024-10-09T00:00:00Z,8497961324.419593
2024-10-08T00:00:00Z,8378302804.385283
2024-10-07T00:00:00Z,8113032016.756504
2024-10-06T00:00:00Z,8433701154.808338
2024-10-05T00:00:00Z,8351930082.519671
2024-10-04T00:00:00Z,8355205995.622332
2024-10-03T00:00:00Z,8237248079.70637
2024-10-02T00:00:00Z,8278991605.311924
2024-10-01T00:00:00Z,8642346832.754719
2024-09-30T00:00:00Z,9267956417.314943
2024-09-29T00:00:00Z,9111820160.93285
2024-09-28T00:00:00Z,9165025308.080956
2024-09-27T00:00:00Z,9219988422.848164
2024-09-26T00:00:00Z,8882854088.61131
2024-09-25T00:00:00Z,8866893640.99708
2024-09-24T00:00:00Z,8900789397.68908
2024-09-23T00:00:00Z,8858412795.941319
2024-09-22T00:00:00Z,8454268586.74365
2024-09-21T00:00:00Z,8854074775.3914
2024-09-20T00:00:00Z,8572862778.12954
2024-09-19T00:00:00Z,8372655217.044706
2024-09-18T00:00:00Z,7775967916.207768
2024-09-17T00:00:00Z,7790549421.046746
2024-09-16T00:00:00Z,7719418214.41353
2024-09-15T00:00:00Z,7574102680.09491
2024-09-14T00:00:00Z,7917052527.981235
2024-09-13T00:00:00Z,7994959536.457594
2024-09-12T00:00:00Z,7670407358.166181
2024-09-11T00:00:00Z,7569296970.220804
2024-09-10T00:00:00Z,7644490973.50324
2024-09-09T00:00:00Z,7655335869.275946
2024-09-08T00:00:00Z,7540678822.488884
2024-09-07T00:00:00Z,7488124393.8311405
2024-09-06T00:00:00Z,7282338955.761004
2024-09-05T00:00:00Z,7568050774.027391
2024-09-04T00:00:00Z,7608387569.812011
2024-09-03T00:00:00Z,7698629461.621419
2024-09-02T00:00:00Z,7923144017.533679
2024-09-01T00:00:00Z,7451306561.333284
2024-08-31T00:00:00Z,7738863065.098686
2024-08-30T00:00:00Z,7725919471.088631
2024-08-29T00:00:00Z,7807853971.69623
2024-08-28T00:00:00Z,7719337610.22747
2024-08-27T00:00:00Z,7709122505.224447
2024-08-26T00:00:00Z,8343810218.196789
2024-08-25T00:00:00Z,8401799375.233814
2024-08-24T00:00:00Z,8422889855.023447
2024-08-23T00:00:00Z,8451052169.062341
2024-08-22T00:00:00Z,7863777697.829579
2024-08-21T00:00:00Z,7826326765.10092
2024-08-20T00:00:00Z,7791726613.80774
2024-08-19T00:00:00Z,7804573977.054368
2024-08-18T00:00:00Z,7776672110.732153
2024-08-17T00:00:00Z,7808986005.88318
2024-08-16T00:00:00Z,7751737405.479181
2024-08-15T00:00:00Z,7673424763.812435
2024-08-14T00:00:00Z,7960333637.893235
2024-08-13T00:00:00Z,8017845368.705431
2024-08-12T00:00:00Z,8176097483.146033
2024-08-11T00:00:00Z,7702193613.004278
2024-08-10T00:00:00Z,7710807378.1585865
2024-08-09T00:00:00Z,7679540290.584052
2024-08-08T00:00:00Z,8086885278.269646
2024-08-07T00:00:00Z,7477500896.296161
2024-08-06T00:00:00Z,7637738657.572156
2024-08-05T00:00:00Z,7113589597.009571
2024-08-04T00:00:00Z,9347784698.068537
2024-08-03T00:00:00Z,10263753132.2356
2024-08-02T00:00:00Z,10873244110.464432
2024-08-01T00:00:00Z,11228686315.721899
2024-07-31T00:00:00Z,11469144986.150003
2024-07-30T00:00:00Z,11493143611.966715
2024-07-29T00:00:00Z,11493008495.590704
2024-07-28T00:00:00Z,10921613317.454165
2024-07-27T00:00:00Z,10695238426.260786
2024-07-26T00:00:00Z,11203515746.665888
2024-07-25T00:00:00Z,10953203516.554008
2024-07-24T00:00:00Z,11741824947.818428
2024-07-23T00:00:00Z,11778160602.72963
2024-07-22T00:00:00Z,11309513998.591696
2024-07-21T00:00:00Z,11402994588.06396
2024-07-20T00:00:00Z,11560096520.03181
2024-07-19T00:00:00Z,11584469290.025356
2024-07-18T00:00:00Z,11253142530.886898
2024-07-17T00:00:00Z,11132964708.215628
2024-07-16T00:00:00Z,11102505867.351208
2024-07-15T00:00:00Z,11410266040.101242
2024-07-14T00:00:00Z,10824743571.147844
2024-07-13T00:00:00Z,10544368247.661098
2024-07-12T00:00:00Z,10341803177.064924
2024-07-11T00:00:00Z,10177435240.992805
2024-07-10T00:00:00Z,10156375223.298948
2024-07-09T00:00:00Z,9952517410.245728
2024-07-08T00:00:00Z,9639687580.72127
2024-07-07T00:00:00Z,9724087234.493725
2024-07-06T00:00:00Z,10255434039.048088
2024-07-05T00:00:00Z,9904271310.351555
2024-07-04T00:00:00Z,10892605897.496424
2024-07-03T00:00:00Z,11790289006.047235
2024-07-02T00:00:00Z,12033939563.839401
2024-07-01T00:00:00Z,11756105486.698256
2024-06-30T00:00:00Z,11728136837.63529
2024-06-29T00:00:00Z,11762372061.159204
2024-06-28T00:00:00Z,11847330526.561491
2024-06-27T00:00:00Z,11728298696.935871
2024-06-26T00:00:00Z,10974693781.118649
2024-06-25T00:00:00Z,11001563921.064468
2024-06-24T00:00:00Z,11045216554.715408
2024-06-23T00:00:00Z,10984649394.414972
2024-06-22T00:00:00Z,11068577598.086172
2024-06-21T00:00:00Z,11238525361.218462
2024-06-20T00:00:00Z,11170199488.14516
2024-06-19T00:00:00Z,11536472290.457596
2024-06-18T00:00:00Z,10965148242.24708
2024-06-17T00:00:00Z,11178771658.1793
2024-06-16T00:00:00Z,12090664619.728115
2024-06-15T00:00:00Z,11941905406.581635
2024-06-14T00:00:00Z,11189141066.785925
2024-06-13T00:00:00Z,10978061319.427605
2024-06-12T00:00:00Z,11299429567.296206
2024-06-11T00:00:00Z,11508503092.192623
2024-06-10T00:00:00Z,12059067806.501272
2024-06-09T00:00:00Z,12245378354.729652
2024-06-08T00:00:00Z,12102443378.381908
2024-06-07T00:00:00Z,12116077388.19644
2024-06-06T00:00:00Z,12666493383.915623
2024-06-05T00:00:00Z,13013849795.551094
2024-06-04T00:00:00Z,12751067609.696295
2024-06-03T00:00:00Z,12628584432.696428
2024-06-02T00:00:00Z,12519337995.945454
2024-06-01T00:00:00Z,12830597940.685581
2024-05-31T00:00:00Z,12406927421.481339
2024-05-30T00:00:00Z,12322428610.624306
2024-05-29T00:00:00Z,12584585997.721924
2024-05-28T00:00:00Z,12803962429.329397
2024-05-27T00:00:00Z,12938073190.659302
2024-05-26T00:00:00Z,12518187041.749687
2024-05-25T00:00:00Z,11789537121.25445
2024-05-24T00:00:00Z,11542644026.21735
2024-05-23T00:00:00Z,11608502042.834023
2024-05-22T00:00:00Z,11535944412.292967
2024-05-21T00:00:00Z,11812709349.679638
2024-05-20T00:00:00Z,11187863438.44011
2024-05-19T00:00:00Z,8659452310.136253
2024-05-18T00:00:00Z,8966600202.526184
2024-05-17T00:00:00Z,8853217372.443508
2024-05-16T00:00:00Z,8108271388.728986
2024-05-15T00:00:00Z,8223681380.671871
2024-05-14T00:00:00Z,7863941961.075922
2024-05-13T00:00:00Z,7814787694.54014
2024-05-12T00:00:00Z,7698510523.205887
2024-05-11T00:00:00Z,7679856276.886407
2024-05-10T00:00:00Z,7786000840.444053
2024-05-09T00:00:00Z,7717282375.916903
2024-05-08T00:00:00Z,7552714654.122572
2024-05-07T00:00:00Z,7472693062.08465
2024-05-06T00:00:00Z,7558124814.062479
2024-05-05T00:00:00Z,7658138196.332069
2024-05-04T00:00:00Z,7577363541.818362
2024-05-03T00:00:00Z,7555210390.646151
2024-05-02T00:00:00Z,7367399648.0583105
2024-05-01T00:00:00Z,7296558879.838458
2024-04-30T00:00:00Z,7767176155.10234
2024-04-29T00:00:00Z,8095242056.931715
2024-04-28T00:00:00Z,8108964526.061177
2024-04-27T00:00:00Z,8031220227.533906
2024-04-26T00:00:00Z,7490525830.470894
2024-04-25T00:00:00Z,7535674544.285094
2024-04-24T00:00:00Z,7536594674.486611
2024-04-23T00:00:00Z,7523633955.655612
2024-04-22T00:00:00Z,7441012514.252601
2024-04-21T00:00:00Z,7310735241.875238
2024-04-20T00:00:00Z,7345775888.5396805
2024-04-19T00:00:00Z,7196983799.77394
2024-04-18T00:00:00Z,7146013869.102377
2024-04-17T00:00:00Z,7170965466.045935
2024-04-16T00:00:00Z,7245541778.177492
2024-04-15T00:00:00Z,7364300466.299323
2024-04-14T00:00:00Z,7479043470.327086
2024-04-13T00:00:00Z,7262518117.185301
2024-04-12T00:00:00Z,8327423636.120352
2024-04-11T00:00:00Z,9152219720.740036
2024-04-10T00:00:00Z,9354870066.509832
2024-04-09T00:00:00Z,9403715238.962534
2024-04-08T00:00:00Z,10033639845.854475
2024-04-07T00:00:00Z,9119345618.335821
2024-04-06T00:00:00Z,8813853122.709946
2024-04-05T00:00:00Z,8847729734.933725
2024-04-04T00:00:00Z,8724273343.41173
2024-04-03T00:00:00Z,8749297013.480043
2024-04-02T00:00:00Z,8759935071.064411
2024-04-01T00:00:00Z,9421950973.438902
2024-03-31T00:00:00Z,9731818144.018217
2024-03-30T00:00:00Z,9240327974.920267
2024-03-29T00:00:00Z,9144309367.79207
2024-03-28T00:00:00Z,9187999120.425951
2024-03-27T00:00:00Z,8984869227.415632
2024-03-26T00:00:00Z,9104407685.969522
2024-03-25T00:00:00Z,9052503118.426119
2024-03-24T00:00:00Z,8561888570.393215
2024-03-23T00:00:00Z,8273194295.942749
2024-03-22T00:00:00Z,8314670803.791567
2024-03-21T00:00:00Z,8535986337.282093
2024-03-20T00:00:00Z,8588191983.926337
2024-03-19T00:00:00Z,8164211469.030313
2024-03-18T00:00:00Z,9024732374.495838
2024-03-17T00:00:00Z,9073183276.84652
2024-03-16T00:00:00Z,8966683969.653448
2024-03-15T00:00:00Z,9025600124.287449
2024-03-14T00:00:00Z,9669247070.082874
2024-03-13T00:00:00Z,9445644778.745344
2024-03-12T00:00:00Z,9229114676.941416
2024-03-11T00:00:00Z,9328120331.1903
2024-03-10T00:00:00Z,8925456037.254225
2024-03-09T00:00:00Z,9014993446.567719
2024-03-08T00:00:00Z,8874014067.189623
2024-03-07T00:00:00Z,8594109228.977022
2024-03-06T00:00:00Z,8460616493.832517
2024-03-05T00:00:00Z,7895900276.153285
2024-03-04T00:00:00Z,8059845462.109188
2024-03-03T00:00:00Z,8098614371.841157
2024-03-02T00:00:00Z,7881786914.874655
2024-03-01T00:00:00Z,7910847791.926931
2024-02-29T00:00:00Z,7897662806.926458
2024-02-28T00:00:00Z,7730523277.346566
2024-02-27T00:00:00Z,7940579404.788086
2024-02-26T00:00:00Z,8244557649.869638
2024-02-25T00:00:00Z,8456779111.049257
2024-02-24T00:00:00Z,7645354357.105347
2024-02-23T00:00:00Z,7227768697.668259
2024-02-22T00:00:00Z,7697069439.319613
2024-02-21T00:00:00Z,7821182475.717273
2024-02-20T00:00:00Z,7864243433.607326
2024-02-19T00:00:00Z,7590721559.4498625
2024-02-18T00:00:00Z,7357548133.287851
2024-02-17T00:00:00Z,7033314219.837492
2024-02-16T00:00:00Z,7058186035.0223875
2024-02-15T00:00:00Z,7255220693.880967
2024-02-14T00:00:00Z,7089660194.685327
2024-02-13T00:00:00Z,6842964058.55409
2024-02-12T00:00:00Z,6789912810.542969
2024-02-11T00:00:00Z,6187423255.211681
2024-02-10T00:00:00Z,6159089909.733319
2024-02-09T00:00:00Z,6121483606.285796
2024-02-08T00:00:00Z,6088054042.249326
2024-02-07T00:00:00Z,6239987207.894876
2024-02-06T00:00:00Z,6291863015.926902
2024-02-05T00:00:00Z,5666466956.312102
2024-02-04T00:00:00Z,5594866835.195861
2024-02-03T00:00:00Z,5707297262.87805
2024-02-02T00:00:00Z,5666288567.94696
2024-02-01T00:00:00Z,5747552046.319641
2024-01-31T00:00:00Z,5611071811.153574
2024-01-30T00:00:00Z,5909533600.404208
2024-01-29T00:00:00Z,5825830956.900265
2024-01-28T00:00:00Z,5580482743.746951
2024-01-27T00:00:00Z,5797515684.59445
2024-01-26T00:00:00Z,5865508856.356299
2024-01-25T00:00:00Z,5659116508.582499
2024-01-24T00:00:00Z,5623863412.348732
2024-01-23T00:00:00Z,5662805388.731163
2024-01-22T00:00:00Z,6128450206.156525
2024-01-21T00:00:00Z,6402654578.870599
2024-01-20T00:00:00Z,6454144177.932408
2024-01-19T00:00:00Z,6469511228.275009
2024-01-18T00:00:00Z,6504934211.693948
2024-01-17T00:00:00Z,6440902833.50176
2024-01-16T00:00:00Z,6710065935.392392
2024-01-15T00:00:00Z,6381918615.469291
2024-01-14T00:00:00Z,6323117719.161476
2024-01-13T00:00:00Z,6477447101.2755995
2024-01-12T00:00:00Z,6362573856.82951
2024-01-11T00:00:00Z,6571412106.242429
2024-01-10T00:00:00Z,6404029902.2571535
2024-01-09T00:00:00Z,5531125152.699889
2024-01-08T00:00:00Z,5390509294.137495
2024-01-07T00:00:00Z,5192311503.896391
2024-01-06T00:00:00Z,5137158534.06769
2024-01-05T00:00:00Z,5217385656.951999
2024-01-04T00:00:00Z,5222507764.828817
2024-01-03T00:00:00Z,5143029396.747763
2024-01-02T00:00:00Z,5889237296.527305
2024-01-01T00:00:00Z,5820719390.940065
2023-12-31T00:00:00Z,5614210231.975149
2023-12-30T00:00:00Z,5679150190.610889
2023-12-29T00:00:00Z,5801055619.938922
2023-12-28T00:00:00Z,6232182288.143698
2023-12-27T00:00:00Z,6630556695.9453125
2023-12-26T00:00:00Z,5806586180.594819
2023-12-25T00:00:00Z,5965525999.360795
2023-12-24T00:00:00Z,5913189209.773235
2023-12-23T00:00:00Z,6130881705.431094
2023-12-22T00:00:00Z,6392656358.84037
2023-12-21T00:00:00Z,5791247865.145953
2023-12-20T00:00:00Z,5624833607.909813
2023-12-19T00:00:00Z,5559500706.162989
2023-12-18T00:00:00Z,5628876333.637292
2023-12-17T00:00:00Z,5540349002.711879
2023-12-16T00:00:00Z,5524429400.387526
2023-12-15T00:00:00Z,5513752193.197713
2023-12-14T00:00:00Z,5772258305.709694
2023-12-13T00:00:00Z,5581149486.606436
2023-12-12T00:00:00Z,5550819428.620476
2023-12-11T00:00:00Z,5638160838.49245
2023-12-10T00:00:00Z,6206862873.877737
2023-12-09T00:00:00Z,6290401120.01451
2023-12-08T00:00:00Z,6259040025.806079
2023-12-07T00:00:00Z,6342428497.698771
2023-12-06T00:00:00Z,5677809536.486584
2023-12-05T00:00:00Z,5974556598.545311
2023-12-04T00:00:00Z,6099459077.206537
2023-12-03T00:00:00Z,6090827484.9996195
2023-12-02T00:00:00Z,6036602582.148897
2023-12-01T00:00:00Z,5704627707.494848
2023-11-30T00:00:00Z,5471837853.395468
2023-11-29T00:00:00Z,5355321976.953774
2023-11-28T00:00:00Z,5414227753.456097
2023-11-27T00:00:00Z,5414596986.657327
2023-11-26T00:00:00Z,5372147805.269268
2023-11-25T00:00:00Z,5587336842.478162
2023-11-24T00:00:00Z,5627147235.886405
2023-11-23T00:00:00Z,5617606953.308124
2023-11-22T00:00:00Z,5580406213.536268
2023-11-21T00:00:00Z,5063834789.87318
2023-11-20T00:00:00Z,5345664486.234691
2023-11-19T00:00:00Z,5213896622.276089
2023-11-18T00:00:00Z,5156127299.371749
2023-11-17T00:00:00Z,4995996918.309606
2023-11-16T00:00:00Z,5115526978.311608
2023-11-15T00:00:00Z,5386133010.1823845
2023-11-14T00:00:00Z,5072624779.327388
2023-11-13T00:00:00Z,5497863795.727246
2023-11-12T00:00:00Z,5486804645.884221
2023-11-11T00:00:00Z,5476999286.354083
2023-11-10T00:00:00Z,5662285420.926065
2023-11-09T00:00:00Z,5800378137.724618
2023-11-08T00:00:00Z,4925166757.011502
2023-11-07T00:00:00Z,4810335069.170317
2023-11-06T00:00:00Z,5076827514.61291
2023-11-05T00:00:00Z,5064911494.85907
2023-11-04T00:00:00Z,4927468032.52605
2023-11-03T00:00:00Z,4754595393.911287
2023-11-02T00:00:00Z,4585910698.265626
2023-11-01T00:00:00Z,4878707481.32112
2023-10-31T00:00:00Z,4646992623.241363
2023-10-30T00:00:00Z,4625459767.538194
2023-10-29T00:00:00Z,4555919589.038439
2023-10-28T00:00:00Z,4481762284.504203
2023-10-27T00:00:00Z,4481753566.99456
2023-10-26T00:00:00Z,4528853767.375012
2023-10-25T00:00:00Z,4431157775.195919
2023-10-24T00:00:00Z,4292442654.028679
2023-10-23T00:00:00Z,4397731607.471676
2023-10-22T00:00:00Z,4303812837.408213
2023-10-21T00:00:00Z,4229006422.036673
2023-10-20T00:00:00Z,4178868795.75206
2023-10-19T00:00:00Z,4073037173.5550747
2023-10-18T00:00:00Z,4059151326.7421794
2023-10-17T00:00:00Z,4070717851.6465626
2023-10-16T00:00:00Z,4076070247.964648
2023-10-15T00:00:00Z,4169546786.2479486
2023-10-14T00:00:00Z,4160054188.2825785
2023-10-13T00:00:00Z,4170605578.422172
2023-10-12T00:00:00Z,4244660324.9445744
2023-10-11T00:00:00Z,4185870241.9593387
2023-10-10T00:00:00Z,4102038340.534138
2023-10-09T00:00:00Z,4066250365.941124
2023-10-08T00:00:00Z,4076898657.451884
2023-10-07T00:00:00Z,3962483178.184173
2023-10-06T00:00:00Z,4000266464.8440847
2023-10-05T00:00:00Z,4051992351.716868
2023-10-04T00:00:00Z,3971522219.281338
2023-10-03T00:00:00Z,3933892924.7157464
2023-10-02T00:00:00Z,3872154060.2832155
2023-10-01T00:00:00Z,4217907642.647352
2023-09-30T00:00:00Z,4081665503.5144362
2023-09-29T00:00:00Z,4068098833.537145
2023-09-28T00:00:00Z,4035953703.3160453
2023-09-27T00:00:00Z,3779377103.727625
2023-09-26T00:00:00Z,3813872598.853667
2023-09-25T00:00:00Z,3788719409.232784
2023-09-24T00:00:00Z,3795285241.505249
2023-09-23T00:00:00Z,3826192575.692894
2023-09-22T00:00:00Z,3802510419.100345
2023-09-21T00:00:00Z,3845652244.960041
2023-09-20T00:00:00Z,3743892994.0264044
2023-09-19T00:00:00Z,3751616431.7628293
2023-09-18T00:00:00Z,3769081114.4102416
2023-09-17T00:00:00Z,3690381020.9751077
2023-09-16T00:00:00Z,3733836989.7574215
2023-09-15T00:00:00Z,3794199375.9385467
2023-09-14T00:00:00Z,3770180841.842168
2023-09-13T00:00:00Z,3776832431.652256
2023-09-12T00:00:00Z,3699760457.5147634
2023-09-11T00:00:00Z,3715202170.179274
2023-09-10T00:00:00Z,3620107184.9794116
2023-09-09T00:00:00Z,3655872571.2401056
