Datetime,Estimated Leverage Ratio
2024-12-15T00:00:00Z,0.51061398
2024-12-14T00:00:00Z,0.50580244
2024-12-13T00:00:00Z,0.49077559
2024-12-12T00:00:00Z,0.48536814
2024-12-11T00:00:00Z,0.46543093
2024-12-10T00:00:00Z,0.46248622
2024-12-09T00:00:00Z,0.47817128
2024-12-08T00:00:00Z,0.48701805
2024-12-07T00:00:00Z,0.48419644
2024-12-06T00:00:00Z,0.48897586
2024-12-05T00:00:00Z,0.47150885
2024-12-04T00:00:00Z,0.48638461
2024-12-03T00:00:00Z,0.47037938
2024-12-02T00:00:00Z,0.46271185
2024-12-01T00:00:00Z,0.46689367
2024-11-30T00:00:00Z,0.46515993
2024-11-29T00:00:00Z,0.45271207
2024-11-28T00:00:00Z,0.46116495
2024-11-27T00:00:00Z,0.46585385
2024-11-26T00:00:00Z,0.43268112
2024-11-25T00:00:00Z,0.42983538
2024-11-24T00:00:00Z,0.43235007
2024-11-23T00:00:00Z,0.42951854
2024-11-22T00:00:00Z,0.44126065
2024-11-21T00:00:00Z,0.44344932
2024-11-20T00:00:00Z,0.42005784
2024-11-19T00:00:00Z,0.40685753
2024-11-18T00:00:00Z,0.41119525
2024-11-17T00:00:00Z,0.40361249
2024-11-16T00:00:00Z,0.40425349
2024-11-15T00:00:00Z,0.40277884
2024-11-14T00:00:00Z,0.39813414
2024-11-13T00:00:00Z,0.38869824
2024-11-12T00:00:00Z,0.39188541
2024-11-11T00:00:00Z,0.39542048
2024-11-10T00:00:00Z,0.40252519
2024-11-09T00:00:00Z,0.42441111
2024-11-08T00:00:00Z,0.43016721
2024-11-07T00:00:00Z,0.42462919
2024-11-06T00:00:00Z,0.40848663
2024-11-05T00:00:00Z,0.40060238
2024-11-04T00:00:00Z,0.41241638
2024-11-03T00:00:00Z,0.41011435
2024-11-02T00:00:00Z,0.40911309
2024-11-01T00:00:00Z,0.40748344
2024-10-31T00:00:00Z,0.42629042
2024-10-30T00:00:00Z,0.4040711
2024-10-29T00:00:00Z,0.39974168
2024-10-28T00:00:00Z,0.40671492
2024-10-27T00:00:00Z,0.39897673
2024-10-26T00:00:00Z,0.39912644
2024-10-25T00:00:00Z,0.39667484
2024-10-24T00:00:00Z,0.38878242
2024-10-23T00:00:00Z,0.39156906
2024-10-22T00:00:00Z,0.38821114
2024-10-21T00:00:00Z,0.39020654
2024-10-20T00:00:00Z,0.38718795
2024-10-19T00:00:00Z,0.37906678
2024-10-18T00:00:00Z,0.37839681
2024-10-17T00:00:00Z,0.37642837
2024-10-16T00:00:00Z,0.3758029
2024-10-15T00:00:00Z,0.37093024
2024-10-14T00:00:00Z,0.38581667
2024-10-13T00:00:00Z,0.35956204
2024-10-12T00:00:00Z,0.3633664
2024-10-11T00:00:00Z,0.36299831
2024-10-10T00:00:00Z,0.37378423
2024-10-09T00:00:00Z,0.3726851
2024-10-08T00:00:00Z,0.35839666
2024-10-07T00:00:00Z,0.35003317
2024-10-06T00:00:00Z,0.36132078
2024-10-05T00:00:00Z,0.36133096
2024-10-04T00:00:00Z,0.36190754
2024-10-03T00:00:00Z,0.36661047
2024-10-02T00:00:00Z,0.36606632
2024-10-01T00:00:00Z,0.37014873
2024-09-30T00:00:00Z,0.37388471
2024-09-29T00:00:00Z,0.35937977
2024-09-28T00:00:00Z,0.358715
2024-09-27T00:00:00Z,0.35772227
2024-09-26T00:00:00Z,0.35333248
2024-09-25T00:00:00Z,0.35883412
2024-09-24T00:00:00Z,0.34971819
2024-09-23T00:00:00Z,0.35060171
2024-09-22T00:00:00Z,0.34111549
2024-09-21T00:00:00Z,0.35389441
2024-09-20T00:00:00Z,0.34972566
2024-09-19T00:00:00Z,0.35334158
2024-09-18T00:00:00Z,0.34532517
2024-09-17T00:00:00Z,0.35134328
2024-09-16T00:00:00Z,0.35553385
2024-09-15T00:00:00Z,0.34759638
2024-09-14T00:00:00Z,0.34881724
2024-09-13T00:00:00Z,0.34960639
2024-09-12T00:00:00Z,0.34627371
2024-09-11T00:00:00Z,0.35074918
2024-09-10T00:00:00Z,0.35237544
2024-09-09T00:00:00Z,0.35184508
2024-09-08T00:00:00Z,0.35805279
2024-09-07T00:00:00Z,0.3593211
2024-09-06T00:00:00Z,0.35657919
2024-09-05T00:00:00Z,0.348263
2024-09-04T00:00:00Z,0.33898425
2024-09-03T00:00:00Z,0.34733965
2024-09-02T00:00:00Z,0.33939077
2024-09-01T00:00:00Z,0.33477428
2024-08-31T00:00:00Z,0.33557449
2024-08-30T00:00:00Z,0.33566867
2024-08-29T00:00:00Z,0.33958914
2024-08-28T00:00:00Z,0.33576029
2024-08-27T00:00:00Z,0.34465128
2024-08-26T00:00:00Z,0.34260719
2024-08-25T00:00:00Z,0.33793982
2024-08-24T00:00:00Z,0.33634606
2024-08-23T00:00:00Z,0.33820593
2024-08-22T00:00:00Z,0.33097518
2024-08-21T00:00:00Z,0.32933301
2024-08-20T00:00:00Z,0.33416655
2024-08-19T00:00:00Z,0.32748894
2024-08-18T00:00:00Z,0.32763808
2024-08-17T00:00:00Z,0.32853335
2024-08-16T00:00:00Z,0.32858084
2024-08-15T00:00:00Z,0.32863835
2024-08-14T00:00:00Z,0.32918642
2024-08-13T00:00:00Z,0.32700036
2024-08-12T00:00:00Z,0.33001333
2024-08-11T00:00:00Z,0.33017596
2024-08-10T00:00:00Z,0.32363386
2024-08-09T00:00:00Z,0.32380365
2024-08-08T00:00:00Z,0.33002391
2024-08-07T00:00:00Z,0.34822818
2024-08-06T00:00:00Z,0.33791068
2024-08-05T00:00:00Z,0.31854374
2024-08-04T00:00:00Z,0.37120442
2024-08-03T00:00:00Z,0.37784253
2024-08-02T00:00:00Z,0.38838224
2024-08-01T00:00:00Z,0.37429761
2024-07-31T00:00:00Z,0.37932803
2024-07-30T00:00:00Z,0.37532893
2024-07-29T00:00:00Z,0.37120384
2024-07-28T00:00:00Z,0.3596279
2024-07-27T00:00:00Z,0.35476706
2024-07-26T00:00:00Z,0.36817514
2024-07-25T00:00:00Z,0.37184973
2024-07-24T00:00:00Z,0.37982607
2024-07-23T00:00:00Z,0.36431179
2024-07-22T00:00:00Z,0.35300524
2024-07-21T00:00:00Z,0.34763493
2024-07-20T00:00:00Z,0.35423176
2024-07-19T00:00:00Z,0.35619407
2024-07-18T00:00:00Z,0.3546673
2024-07-17T00:00:00Z,0.35435868
2024-07-16T00:00:00Z,0.34700483
2024-07-15T00:00:00Z,0.35157447
2024-07-14T00:00:00Z,0.35848524
2024-07-13T00:00:00Z,0.35652736
2024-07-12T00:00:00Z,0.35394006
2024-07-11T00:00:00Z,0.35635741
2024-07-10T00:00:00Z,0.35617258
2024-07-09T00:00:00Z,0.35354834
2024-07-08T00:00:00Z,0.34918081
2024-07-07T00:00:00Z,0.36332747
2024-07-06T00:00:00Z,0.36597478
2024-07-05T00:00:00Z,0.36291995
2024-07-04T00:00:00Z,0.38948921
2024-07-03T00:00:00Z,0.39219025
2024-07-02T00:00:00Z,0.38419528
2024-07-01T00:00:00Z,0.37439734
2024-06-30T00:00:00Z,0.3774764
2024-06-29T00:00:00Z,0.38261514
2024-06-28T00:00:00Z,0.38554742
2024-06-27T00:00:00Z,0.37292816
2024-06-26T00:00:00Z,0.35739491
2024-06-25T00:00:00Z,0.35510353
2024-06-24T00:00:00Z,0.36085685
2024-06-23T00:00:00Z,0.35156775
2024-06-22T00:00:00Z,0.34797007
2024-06-21T00:00:00Z,0.35008267
2024-06-20T00:00:00Z,0.34741718
2024-06-19T00:00:00Z,0.35306767
2024-06-18T00:00:00Z,0.34260497
2024-06-17T00:00:00Z,0.3461867
2024-06-16T00:00:00Z,0.36253234
2024-06-15T00:00:00Z,0.36346874
2024-06-14T00:00:00Z,0.34946257
2024-06-13T00:00:00Z,0.34310238
2024-06-12T00:00:00Z,0.34504973
2024-06-11T00:00:00Z,0.35542792
2024-06-10T00:00:00Z,0.3537978
2024-06-09T00:00:00Z,0.35516558
2024-06-08T00:00:00Z,0.3528735
2024-06-07T00:00:00Z,0.35340778
2024-06-06T00:00:00Z,0.35652448
2024-06-05T00:00:00Z,0.36308187
2024-06-04T00:00:00Z,0.36038345
2024-06-03T00:00:00Z,0.36060852
2024-06-02T00:00:00Z,0.3555777
2024-06-01T00:00:00Z,0.36093451
2024-05-31T00:00:00Z,0.35299078
2024-05-30T00:00:00Z,0.3476251
2024-05-29T00:00:00Z,0.33638189
2024-05-28T00:00:00Z,0.3326139
2024-05-27T00:00:00Z,0.33085077
2024-05-26T00:00:00Z,0.3241392
2024-05-25T00:00:00Z,0.31177329
2024-05-24T00:00:00Z,0.31048952
2024-05-23T00:00:00Z,0.30486769
2024-05-22T00:00:00Z,0.30544226
2024-05-21T00:00:00Z,0.30707766
2024-05-20T00:00:00Z,0.30342669
2024-05-19T00:00:00Z,0.28141718
2024-05-18T00:00:00Z,0.28657442
2024-05-17T00:00:00Z,0.28567684
2024-05-16T00:00:00Z,0.27552845
2024-05-15T00:00:00Z,0.27125671
2024-05-14T00:00:00Z,0.27412919
2024-05-13T00:00:00Z,0.26652367
2024-05-12T00:00:00Z,0.26601109
2024-05-11T00:00:00Z,0.26696198
2024-05-10T00:00:00Z,0.27094982
2024-05-09T00:00:00Z,0.25691736
2024-05-08T00:00:00Z,0.25689381
2024-05-07T00:00:00Z,0.2504837
2024-05-06T00:00:00Z,0.24891856
2024-05-05T00:00:00Z,0.24739641
2024-05-04T00:00:00Z,0.24564594
2024-05-03T00:00:00Z,0.24562815
2024-05-02T00:00:00Z,0.24887977
2024-05-01T00:00:00Z,0.24788633
2024-04-30T00:00:00Z,0.25994814
2024-04-29T00:00:00Z,0.2530016
2024-04-28T00:00:00Z,0.25120837
2024-04-27T00:00:00Z,0.24916286
2024-04-26T00:00:00Z,0.24214813
2024-04-25T00:00:00Z,0.24142647
2024-04-24T00:00:00Z,0.24285095
2024-04-23T00:00:00Z,0.23560004
2024-04-22T00:00:00Z,0.23432685
2024-04-21T00:00:00Z,0.23360377
2024-04-20T00:00:00Z,0.23379934
2024-04-19T00:00:00Z,0.23609087
2024-04-18T00:00:00Z,0.23430088
2024-04-17T00:00:00Z,0.24138738
2024-04-16T00:00:00Z,0.2349852
2024-04-15T00:00:00Z,0.23770906
2024-04-14T00:00:00Z,0.23605984
2024-04-13T00:00:00Z,0.24017831
2024-04-12T00:00:00Z,0.25583492
2024-04-11T00:00:00Z,0.25959365
2024-04-10T00:00:00Z,0.26075456
2024-04-09T00:00:00Z,0.26462494
2024-04-08T00:00:00Z,0.2666864
2024-04-07T00:00:00Z,0.25987187
2024-04-06T00:00:00Z,0.25974952
2024-04-05T00:00:00Z,0.26301013
2024-04-04T00:00:00Z,0.25843635
2024-04-03T00:00:00Z,0.26052518
2024-04-02T00:00:00Z,0.26281919
2024-04-01T00:00:00Z,0.2641228
2024-03-31T00:00:00Z,0.26308534
2024-03-30T00:00:00Z,0.25899828
2024-03-29T00:00:00Z,0.25561448
2024-03-28T00:00:00Z,0.25229324
2024-03-27T00:00:00Z,0.25043754
2024-03-26T00:00:00Z,0.24803391
2024-03-25T00:00:00Z,0.2468669
2024-03-24T00:00:00Z,0.24334386
2024-03-23T00:00:00Z,0.24361083
2024-03-22T00:00:00Z,0.24388051
2024-03-21T00:00:00Z,0.23907357
2024-03-20T00:00:00Z,0.23871382
2024-03-19T00:00:00Z,0.2515227
2024-03-18T00:00:00Z,0.25101715
2024-03-17T00:00:00Z,0.24533654
2024-03-16T00:00:00Z,0.25173021
2024-03-15T00:00:00Z,0.23914329
2024-03-14T00:00:00Z,0.24990063
2024-03-13T00:00:00Z,0.23804958
2024-03-12T00:00:00Z,0.23426029
2024-03-11T00:00:00Z,0.23394919
2024-03-10T00:00:00Z,0.23655622
2024-03-09T00:00:00Z,0.23725389
2024-03-08T00:00:00Z,0.23458754
2024-03-07T00:00:00Z,0.22815625
2024-03-06T00:00:00Z,0.22709203
2024-03-05T00:00:00Z,0.22970792
2024-03-04T00:00:00Z,0.23187053
2024-03-03T00:00:00Z,0.24186002
2024-03-02T00:00:00Z,0.23947972
2024-03-01T00:00:00Z,0.23863597
2024-02-29T00:00:00Z,0.24498035
2024-02-28T00:00:00Z,0.23702983
2024-02-27T00:00:00Z,0.25380584
2024-02-26T00:00:00Z,0.26795317
2024-02-25T00:00:00Z,0.27927301
2024-02-24T00:00:00Z,0.26259372
2024-02-23T00:00:00Z,0.25367483
2024-02-22T00:00:00Z,0.26429387
2024-02-21T00:00:00Z,0.26779475
2024-02-20T00:00:00Z,0.26498363
2024-02-19T00:00:00Z,0.26219301
2024-02-18T00:00:00Z,0.25799919
2024-02-17T00:00:00Z,0.25458843
2024-02-16T00:00:00Z,0.25360995
2024-02-15T00:00:00Z,0.25719417
2024-02-14T00:00:00Z,0.25572289
2024-02-13T00:00:00Z,0.25950153
2024-02-12T00:00:00Z,0.25564078
2024-02-11T00:00:00Z,0.24767427
2024-02-10T00:00:00Z,0.24707101
2024-02-09T00:00:00Z,0.24665649
2024-02-08T00:00:00Z,0.25409514
2024-02-07T00:00:00Z,0.25903957
2024-02-06T00:00:00Z,0.26346042
2024-02-05T00:00:00Z,0.24452966
2024-02-04T00:00:00Z,0.24168251
2024-02-03T00:00:00Z,0.24474708
2024-02-02T00:00:00Z,0.24122714
2024-02-01T00:00:00Z,0.24344582
2024-01-31T00:00:00Z,0.23922968
2024-01-30T00:00:00Z,0.24309354
2024-01-29T00:00:00Z,0.24347926
2024-01-28T00:00:00Z,0.24001539
2024-01-27T00:00:00Z,0.24662831
2024-01-26T00:00:00Z,0.24882687
2024-01-25T00:00:00Z,0.24489194
2024-01-24T00:00:00Z,0.24384048
2024-01-23T00:00:00Z,0.24362863
2024-01-22T00:00:00Z,0.25426383
2024-01-21T00:00:00Z,0.25001443
2024-01-20T00:00:00Z,0.25102251
2024-01-19T00:00:00Z,0.25025925
2024-01-18T00:00:00Z,0.25341008
2024-01-17T00:00:00Z,0.24323042
2024-01-16T00:00:00Z,0.24651497
2024-01-15T00:00:00Z,0.24081294
2024-01-14T00:00:00Z,0.24122122
2024-01-13T00:00:00Z,0.23742504
2024-01-12T00:00:00Z,0.23835119
2024-01-11T00:00:00Z,0.23679826
2024-01-10T00:00:00Z,0.2345058
2024-01-09T00:00:00Z,0.22323875
2024-01-08T00:00:00Z,0.21953974
2024-01-07T00:00:00Z,0.22220142
2024-01-06T00:00:00Z,0.21749526
2024-01-05T00:00:00Z,0.21786706
2024-01-04T00:00:00Z,0.21937972
2024-01-03T00:00:00Z,0.22164371
2024-01-02T00:00:00Z,0.23778265
2024-01-01T00:00:00Z,0.23568051
2023-12-31T00:00:00Z,0.23473503
2023-12-30T00:00:00Z,0.23559407
2023-12-29T00:00:00Z,0.23985523
2023-12-28T00:00:00Z,0.25314176
2023-12-27T00:00:00Z,0.26501804
2023-12-26T00:00:00Z,0.24702699
2023-12-25T00:00:00Z,0.24928663
2023-12-24T00:00:00Z,0.24815785
2023-12-23T00:00:00Z,0.25181069
2023-12-22T00:00:00Z,0.26028428
2023-12-21T00:00:00Z,0.24663914
2023-12-20T00:00:00Z,0.24521149
2023-12-19T00:00:00Z,0.247723
2023-12-18T00:00:00Z,0.2467487
2023-12-17T00:00:00Z,0.24553362
2023-12-16T00:00:00Z,0.23996756
2023-12-15T00:00:00Z,0.2410121
2023-12-14T00:00:00Z,0.2418854
2023-12-13T00:00:00Z,0.23873759
2023-12-12T00:00:00Z,0.24422925
2023-12-11T00:00:00Z,0.24679928
2023-12-10T00:00:00Z,0.25677017
2023-12-09T00:00:00Z,0.26158398
2023-12-08T00:00:00Z,0.25838012
2023-12-07T00:00:00Z,0.26183388
2023-12-06T00:00:00Z,0.24679879
2023-12-05T00:00:00Z,0.25415467
2023-12-04T00:00:00Z,0.26577543
2023-12-03T00:00:00Z,0.27235764
2023-12-02T00:00:00Z,0.27290302
2023-12-01T00:00:00Z,0.26704737
2023-11-30T00:00:00Z,0.26122886
2023-11-29T00:00:00Z,0.25818403
2023-11-28T00:00:00Z,0.25821606
2023-11-27T00:00:00Z,0.26268739
2023-11-26T00:00:00Z,0.25682858
2023-11-25T00:00:00Z,0.26370919
2023-11-24T00:00:00Z,0.26515869
2023-11-23T00:00:00Z,0.26632497
2023-11-22T00:00:00Z,0.26441048
2023-11-21T00:00:00Z,0.25405665
2023-11-20T00:00:00Z,0.25603849
2023-11-19T00:00:00Z,0.25104694
2023-11-18T00:00:00Z,0.25259756
2023-11-17T00:00:00Z,0.24362671
2023-11-16T00:00:00Z,0.24916034
2023-11-15T00:00:00Z,0.24874399
2023-11-14T00:00:00Z,0.24405231
2023-11-13T00:00:00Z,0.25368232
2023-11-12T00:00:00Z,0.25345025
2023-11-11T00:00:00Z,0.25046323
2023-11-10T00:00:00Z,0.25496414
2023-11-09T00:00:00Z,0.25794451
2023-11-08T00:00:00Z,0.24829317
2023-11-07T00:00:00Z,0.24317564
2023-11-06T00:00:00Z,0.25376037
2023-11-05T00:00:00Z,0.25285893
2023-11-04T00:00:00Z,0.25051271
2023-11-03T00:00:00Z,0.24474506
2023-11-02T00:00:00Z,0.23941513
2023-11-01T00:00:00Z,0.24776735
2023-10-31T00:00:00Z,0.24029554
2023-10-30T00:00:00Z,0.24013172
2023-10-29T00:00:00Z,0.24162336
2023-10-28T00:00:00Z,0.24028233
2023-10-27T00:00:00Z,0.23942307
2023-10-26T00:00:00Z,0.23809591
2023-10-25T00:00:00Z,0.23573536
2023-10-24T00:00:00Z,0.22736068
2023-10-23T00:00:00Z,0.23746365
2023-10-22T00:00:00Z,0.24665055
2023-10-21T00:00:00Z,0.24803777
2023-10-20T00:00:00Z,0.2486982
2023-10-19T00:00:00Z,0.24884308
2023-10-18T00:00:00Z,0.24829716
2023-10-17T00:00:00Z,0.24890138
2023-10-16T00:00:00Z,0.24349889
2023-10-15T00:00:00Z,0.25549575
2023-10-14T00:00:00Z,0.2550903
2023-10-13T00:00:00Z,0.25594165
2023-10-12T00:00:00Z,0.26207294
2023-10-11T00:00:00Z,0.25377293
2023-10-10T00:00:00Z,0.25062322
2023-10-09T00:00:00Z,0.24644252
2023-10-08T00:00:00Z,0.23912735
2023-10-07T00:00:00Z,0.2327359
2023-10-06T00:00:00Z,0.23328374
2023-10-05T00:00:00Z,0.24261448
2023-10-04T00:00:00Z,0.23303869
2023-10-03T00:00:00Z,0.22772001
2023-10-02T00:00:00Z,0.22334668
2023-10-01T00:00:00Z,0.23256308
2023-09-30T00:00:00Z,0.233964
2023-09-29T00:00:00Z,0.23394968
2023-09-28T00:00:00Z,0.23369708
2023-09-27T00:00:00Z,0.22634142
2023-09-26T00:00:00Z,0.22877673
2023-09-25T00:00:00Z,0.2292203
2023-09-24T00:00:00Z,0.23115988
2023-09-23T00:00:00Z,0.23117836
2023-09-22T00:00:00Z,0.22914225
2023-09-21T00:00:00Z,0.23292585
2023-09-20T00:00:00Z,0.22141314
2023-09-19T00:00:00Z,0.21833369
2023-09-18T00:00:00Z,0.22058501
2023-09-17T00:00:00Z,0.2172247
2023-09-16T00:00:00Z,0.21793942
2023-09-15T00:00:00Z,0.21998537
2023-09-14T00:00:00Z,0.22150972
2023-09-13T00:00:00Z,0.22411447
2023-09-12T00:00:00Z,0.22134427
2023-09-11T00:00:00Z,0.22914532
2023-09-10T00:00:00Z,0.21425013
2023-09-09T00:00:00Z,0.21311983
2023-09-08T00:00:00Z,0.21200528
2023-09-07T00:00:00Z,0.21332941
2023-09-06T00:00:00Z,0.21114516
2023-09-05T00:00:00Z,0.21092488
2023-09-04T00:00:00Z,0.20864281
2023-09-03T00:00:00Z,0.20478565
2023-09-02T00:00:00Z,0.20454407
2023-09-01T00:00:00Z,0.20596204
2023-08-31T00:00:00Z,0.20590978
2023-08-30T00:00:00Z,0.20849988
2023-08-29T00:00:00Z,0.21252023
2023-08-28T00:00:00Z,0.20930016
2023-08-27T00:00:00Z,0.21140399
2023-08-26T00:00:00Z,0.21025175
2023-08-25T00:00:00Z,0.20974258
2023-08-24T00:00:00Z,0.20747369
2023-08-23T00:00:00Z,0.21143862
2023-08-22T00:00:00Z,0.21025556
2023-08-21T00:00:00Z,0.21151046
2023-08-20T00:00:00Z,0.21312606
2023-08-19T00:00:00Z,0.20974987
2023-08-18T00:00:00Z,0.21742561
2023-08-17T00:00:00Z,0.2299478
2023-08-16T00:00:00Z,0.26544011
2023-08-15T00:00:00Z,0.2580987
2023-08-14T00:00:00Z,0.2443119
2023-08-13T00:00:00Z,0.24233376
2023-08-12T00:00:00Z,0.24201029
2023-08-11T00:00:00Z,0.24229197
2023-08-10T00:00:00Z,0.24374658
2023-08-09T00:00:00Z,0.24203728
2023-08-08T00:00:00Z,0.24361113
2023-08-07T00:00:00Z,0.26053032
2023-08-06T00:00:00Z,0.251979
2023-08-05T00:00:00Z,0.24869613
2023-08-04T00:00:00Z,0.2512155
2023-08-03T00:00:00Z,0.24863876
2023-08-02T00:00:00Z,0.24721453
2023-08-01T00:00:00Z,0.23600865
2023-07-31T00:00:00Z,0.24689879
2023-07-30T00:00:00Z,0.23845385
2023-07-29T00:00:00Z,0.2467646
2023-07-28T00:00:00Z,0.24654252
2023-07-27T00:00:00Z,0.24270923
2023-07-26T00:00:00Z,0.23759206
2023-07-25T00:00:00Z,0.23814556
2023-07-24T00:00:00Z,0.24445519
2023-07-23T00:00:00Z,0.22731188
2023-07-22T00:00:00Z,0.23573264
2023-07-21T00:00:00Z,0.23107243
2023-07-20T00:00:00Z,0.23347491
2023-07-19T00:00:00Z,0.23346506
2023-07-18T00:00:00Z,0.23373961
2023-07-17T00:00:00Z,0.22986413
2023-07-16T00:00:00Z,0.24034399
2023-07-15T00:00:00Z,0.23385182
2023-07-14T00:00:00Z,0.21017431
2023-07-13T00:00:00Z,0.24982859
2023-07-12T00:00:00Z,0.21828461
2023-07-11T00:00:00Z,0.22987872
